date,r2y_prem,r3y_prem,r4y_prem,r5y_prem,r6y_prem,r7y_prem,r8y_prem,r9y_prem,r10y_prem,r11y_prem
5/30/2001,0.513202617,0.933923992,1.303607295,1.603491573,1.842860609,2.035480668,2.193126963,2.324464853,2.435543699,2.530571377
5/31/2001,0.531476098,0.976387453,1.353718345,1.654207216,1.891224573,2.080489528,2.234725659,2.363015354,2.47154214,2.564506101
6/1/2001,0.483115744,0.928905579,1.308262093,1.610068609,1.847800316,2.037560067,2.192357439,2.32142513,2.430996657,2.525260928
6/4/2001,0.513106416,0.963847518,1.341709811,1.640544836,1.875390373,2.062764018,2.215708462,2.34337382,2.451889226,2.545348185
6/5/2001,0.50033751,0.971323944,1.359400969,1.663064646,1.899751692,2.08739311,2.239872788,2.366810624,2.474572341,2.567351728
6/6/2001,0.485656202,0.977536428,1.378262242,1.688529439,1.928059797,2.116497502,2.268830167,2.395309711,2.502621401,2.595091756
6/7/2001,0.492420959,0.965228783,1.357464823,1.665202529,1.905187757,2.095272104,2.249452459,2.377501017,2.48592401,2.579031628
6/8/2001,0.496961496,0.96019039,1.349051662,1.655103728,1.893981611,2.083276289,2.236914156,2.364636319,2.472925644,2.566070303
6/11/2001,0.497250046,0.966516077,1.356413143,1.661766434,1.899410065,2.087416899,2.239908495,2.366689646,2.47424463,2.566835599
6/12/2001,0.464994353,0.940995861,1.335529538,1.643490583,1.882367187,2.0708502,2.223495662,2.35036641,2.458077054,2.550940052
6/13/2001,0.485239736,0.96528672,1.360827659,1.668764202,1.90722976,2.095142679,2.247146783,2.373340426,2.480353248,2.572505118
6/14/2001,0.479842263,0.967845488,1.366799384,1.676253929,1.915312124,2.10333821,2.255214566,2.381169405,2.487899105,2.579754415
6/15/2001,0.500393259,0.990763762,1.389939246,1.699701548,1.939255478,2.127733468,2.279843508,2.405736143,2.512098635,2.603311731
6/18/2001,0.540273363,1.042729965,1.446494003,1.756735214,1.994712892,2.180766883,2.330265083,2.453680547,2.557830074,2.647122056
6/19/2001,0.557445044,1.069113235,1.47592058,1.786149367,2.022765884,2.207032562,2.354782875,2.476692337,2.579637082,2.668012957
6/20/2001,0.540267035,1.046405159,1.45116689,1.760685268,1.997154347,2.181530292,2.329515131,2.451726787,2.555016784,2.643770922
6/21/2001,0.537951701,1.052705421,1.461109295,1.771729545,2.008099811,2.191917909,2.339276277,2.460974506,2.563927453,2.652521872
6/22/2001,0.535374769,1.07185147,1.489850327,1.803624816,2.03987899,2.222148064,2.367549548,2.487400187,2.588830725,2.676278124
6/25/2001,0.528123032,1.064843388,1.484029674,1.799143704,2.036622831,2.219927767,2.366173702,2.486700089,2.588666219,2.676536136
6/26/2001,0.53290876,1.061714662,1.480381344,1.79688297,2.036016201,2.220767069,2.368141712,2.489492742,2.592032038,2.680284439
6/27/2001,0.494306883,1.01581718,1.433369218,1.750032999,1.989655165,2.175136929,2.323521678,2.446177382,2.55029761,2.640365785
6/28/2001,0.509523294,1.028072473,1.445433018,1.763706362,2.005749544,2.193774109,2.344432446,2.468917141,2.574378439,2.66532768
6/29/2001,0.603330887,1.133135996,1.552906452,1.870490514,2.110703206,2.296458543,2.444665203,2.566606887,2.669466608,2.757771513
7/2/2001,0.579813495,1.143600552,1.581443825,1.907550568,2.150839391,2.336866094,2.484141068,2.604832168,2.706551433,2.793989862
7/3/2001,0.589792998,1.144680931,1.577091898,1.900918653,2.143933172,2.330698555,2.479068936,2.600842895,2.703456988,2.791542127
7/5/2001,0.611133827,1.152403077,1.578485753,1.899847529,2.14230456,2.329296675,2.478064468,2.600108857,2.702754483,2.790621647
7/6/2001,0.752659593,1.263662566,1.660702782,1.959977783,2.186928971,2.363245038,2.504511242,2.621021568,2.719320112,2.803558293
7/9/2001,0.808833126,1.333342383,1.731620196,2.026987385,2.248374174,2.419124154,2.555525064,2.668085986,2.763331917,2.845294741
7/10/2001,0.784986137,1.332894628,1.744994385,2.047333638,2.271446383,2.442619379,2.578400129,2.690023476,2.784382923,2.865663963
7/11/2001,0.805405114,1.403286607,1.841947371,2.156739713,2.385210673,2.556492421,2.690452066,2.799609244,2.891494538,2.970555996
7/12/2001,0.744307012,1.348897881,1.79477815,2.114604308,2.346160145,2.519323286,2.654582733,2.764855103,2.857883922,2.938208066
7/13/2001,0.63099706,1.267389993,1.74065924,2.07901977,2.321900641,2.501715698,2.640986558,2.753961231,2.849154193,2.931501729
7/16/2001,0.636408307,1.284849842,1.76203684,2.100483575,2.341799916,2.519544018,2.656812193,2.768102523,2.862001622,2.943427585
7/17/2001,0.763128977,1.35294638,1.786477908,2.096458323,2.320631288,2.488553476,2.620292313,2.728369581,2.820204725,2.900083297
7/18/2001,0.835667711,1.431254661,1.858640039,2.159831799,2.375561971,2.536230088,2.661999076,2.765239868,2.853162929,2.929854492
7/19/2001,0.804774392,1.410057614,1.845946711,2.153091337,2.372627774,2.535652245,2.662905798,2.767150035,2.855831046,2.933164996
7/20/2001,0.742132768,1.382711606,1.84538122,2.169747201,2.39929166,2.567690221,2.697644772,2.803190296,2.89251941,2.970248687
7/23/2001,0.827542596,1.434764821,1.869097367,2.174256149,2.39211963,2.553859418,2.680130979,2.783595784,2.871621389,2.948370112
7/24/2001,0.860210219,1.466761087,1.896710048,2.197338791,2.41146621,2.570354439,2.694510693,2.796414371,2.88327771,2.959144458
7/25/2001,0.902282946,1.506478518,1.93503692,2.235232337,2.449441455,2.608539719,2.732791478,2.834558268,2.921019041,2.996233661
7/26/2001,0.906263728,1.519569378,1.952257325,2.254633756,2.470015484,2.629660986,2.754043503,2.855654541,2.941757235,3.016467827
7/27/2001,0.891397785,1.52956405,1.974985989,2.283240339,2.50065813,2.660352513,2.783909164,2.884435427,2.969497324,3.04333173
7/30/2001,0.799575731,1.488282174,1.969055846,2.298791574,2.527990417,2.693585032,2.81988159,2.921674946,3.007469839,3.081966006
7/31/2001,0.719755553,1.41271013,1.900338535,2.236821196,2.471743822,2.641914894,2.771802787,2.876423298,2.964477456,3.04081774
8/1/2001,0.684149811,1.383433227,1.879790837,2.223238153,2.462963515,2.636281882,2.768230324,2.874254479,2.963337344,3.040502548
8/2/2001,0.66032925,1.38062998,1.893777949,2.248309917,2.494670186,2.671714187,2.805669811,2.912762189,3.002436724,3.079970559
8/3/2001,0.808267891,1.44517578,1.900049105,2.219068497,2.445829216,2.612945164,2.74220008,2.847059038,2.935427949,3.011820581
8/6/2001,0.797771956,1.45300849,1.919311127,2.244992911,2.475281255,2.644004,2.77377299,2.878569536,2.966596977,3.042528343
8/7/2001,0.859073207,1.484727077,1.92866838,2.240435354,2.463060766,2.627981614,2.756033129,2.86007576,2.947682708,3.023213017
8/8/2001,0.79539147,1.46970794,1.942612377,2.269162999,2.497772316,2.663913222,2.791041745,2.893527271,2.97970603,3.054250702
8/9/2001,0.59089704,1.359241742,1.906112689,2.281104446,2.538419362,2.720490446,2.856164924,2.963335924,3.052409403,3.129165905
8/10/2001,0.740920595,1.427424474,1.912984661,2.249379433,2.484843881,2.655513829,2.785569613,2.88994578,2.977366136,3.052753199
8/13/2001,0.705672244,1.414081372,1.91326006,2.258129596,2.498713114,2.672371675,2.804125271,2.909446644,2.997381503,3.07303388
8/14/2001,0.576171156,1.334891327,1.873410811,2.243817324,2.499445997,2.681507648,2.817950639,2.926127401,3.016160284,3.093704744
8/15/2001,0.573300618,1.315326459,1.846638708,2.213399614,2.467071318,2.64813591,2.784181615,2.892358902,2.982671681,3.060703536
8/16/2001,0.641675916,1.375078533,1.894030534,2.250281906,2.496122755,2.671579268,2.803593607,2.90878401,2.996781359,3.072926606
8/17/2001,0.592014869,1.365252583,1.90695528,2.274315213,2.524302604,2.700282542,2.831301131,2.935155452,3.022049805,3.097540229
8/20/2001,0.578268165,1.341726826,1.880239123,2.24735643,2.498462592,2.676120663,2.808955918,2.914558581,3.003046718,3.079954145
8/21/2001,0.693220638,1.423944453,1.933953806,2.280760746,2.518502264,2.687577428,2.814784719,2.916458521,3.001944697,3.076339777
8/22/2001,0.647672477,1.372867871,1.883819255,2.232841132,2.472782795,2.643824774,2.772806175,2.876139834,2.963233014,3.03921885
8/23/2001,0.657868129,1.376047505,1.881756026,2.227255701,2.464956078,2.634603156,2.762709779,2.865474234,2.952174241,3.027869665
8/24/2001,0.882002701,1.475961278,1.892996302,2.184589632,2.393055891,2.548448446,2.670306317,2.770492289,2.855873412,2.930324152
8/27/2001,0.805311767,1.469347893,1.933843994,2.253185805,2.475951097,2.637656983,2.761640068,2.862078024,2.94710509,3.021208016
8/28/2001,0.93302394,1.533155744,1.945634199,2.230484049,2.432647814,2.582838788,2.700610336,2.797649446,2.880616908,2.953202007
8/29/2001,0.916748972,1.549567057,1.979429462,2.271772692,2.475796306,2.625095193,2.740966361,2.836034898,2.917391748,2.988864501
8/30/2001,0.995857809,1.589358763,1.992927045,2.269681925,2.465185338,2.610034149,2.72349916,2.817001787,2.896999502,2.967038623
8/31/2001,0.999071926,1.540271985,1.913724593,2.176267893,2.36722076,2.512593339,2.628752797,2.725489464,2.808458217,2.880890399
9/4/2001,1.005843382,1.524674217,1.889807685,2.15117759,2.344393483,2.49335519,2.613273593,2.713374874,2.799098399,2.873649127
9/5/2001,1.059384773,1.573516074,1.931273831,2.186314821,2.374778333,2.520267719,2.637588721,2.735643941,2.819654684,2.892691907
9/6/2001,1.052310175,1.582488865,1.946465017,2.20300663,2.390672639,2.534378408,2.649651993,2.74576252,2.828086978,2.899735618
9/7/2001,1.084646957,1.58909259,1.934740661,2.179758324,2.360631302,2.500425027,2.613375447,2.707958973,2.789113281,2.859731338
9/10/2001,1.12576153,1.625478187,1.96651454,2.209116976,2.389207085,2.529001247,2.642125824,2.73671659,2.817563315,2.887528164
9/13/2001,1.171773782,1.696589456,2.047564631,2.292818769,2.471242996,2.60675376,2.714109186,2.802182095,2.876221341,2.939370121
9/14/2001,0.884419118,1.514061649,1.946648953,2.246693994,2.459084384,2.614776551,2.734069588,2.829531155,2.908631079,2.975740316
9/17/2001,0.873566435,1.498942584,1.932248765,2.233125314,2.445793564,2.601426257,2.720592471,2.816032901,2.89530002,2.962787473
9/18/2001,1.008835387,1.644998367,2.079595547,2.379507146,2.590540815,2.744081925,2.860659209,2.95298453,3.028635787,3.092076413
9/19/2001,1.164764646,1.775452234,2.183891236,2.463903498,2.660947548,2.804625753,2.913861454,3.000257437,3.070722212,3.129358148
9/20/2001,1.182408508,1.750022009,2.135873688,2.405250962,2.598418158,2.741718583,2.852117556,2.940137639,3.012159005,3.072076044
9/21/2001,1.176413816,1.703642346,2.065628315,2.321755584,2.508282342,2.64882109,2.758578552,2.847027149,2.919966101,2.9809942
9/24/2001,1.096725008,1.683828565,2.087057778,2.367858922,2.567657502,2.714641812,2.827218726,2.916820226,2.99032316,3.051850152
9/25/2001,1.153261316,1.772606766,2.190003905,2.475578208,2.675289424,2.819874732,2.929157069,3.015301766,3.085521728,3.144058677
9/26/2001,1.188803767,1.815498503,2.230908789,2.511318906,2.705338777,2.844795559,2.949880788,3.032797414,3.100655888,3.157547188
9/27/2001,1.178320083,1.826566402,2.252917437,2.536965888,2.730570621,2.867838804,2.970322282,3.050924445,3.117045263,3.17283407
9/28/2001,1.085931242,1.735379723,2.17109821,2.464235852,2.665019252,2.807738091,2.914459919,2.998537889,3.067683946,3.126240629
10/1/2001,1.089557044,1.746774515,2.185259091,2.478238588,2.677464857,2.818178112,2.922965491,3.005419659,3.073328677,3.131024749
10/2/2001,1.147344259,1.76309399,2.173216331,2.449135566,2.639019608,2.775008989,2.877536707,2.958879127,3.026101035,3.083183269
10/3/2001,1.150776041,1.701146182,2.073638692,2.329621703,2.510284736,2.643065302,2.745434828,2.827955097,2.896787028,2.955491628
10/4/2001,1.180435463,1.740334963,2.116331938,2.372835271,2.552604803,2.683919307,2.784686704,2.865674733,2.93312407,2.990610836
10/5/2001,1.220437534,1.815228145,2.207581599,2.470750868,2.652027733,2.78225279,2.880787339,2.95917644,3.024036674,3.079095752
10/9/2001,1.293760811,1.881200461,2.269162838,2.529484652,2.708730675,2.837302771,2.934294731,3.011108139,3.074301874,3.127599255
10/10/2001,1.284403423,1.895778042,2.29705122,2.562850803,2.743041609,2.870439398,2.965608542,3.040725943,3.102687258,3.155302871
10/11/2001,1.36311377,1.939424733,2.317632442,2.570252863,2.743848927,2.868447846,2.962694763,3.037611782,3.099480054,3.151832552
10/12/2001,1.355634672,1.893789112,2.250847412,2.494377211,2.665889519,2.791807733,2.888583879,2.96606868,3.030014072,3.083790169
10/15/2001,1.280171554,1.831520091,2.199114896,2.449497418,2.625078571,2.753379467,2.851688549,2.930382259,2.995497597,3.050532487
10/16/2001,1.274254284,1.814820064,2.175333604,2.421247073,2.594168357,2.721009539,2.818626819,2.897111261,2.962320712,3.017643342
10/17/2001,1.240846333,1.791880108,2.161772949,2.412852871,2.587745524,2.714826457,2.812021679,2.890048707,2.955071274,3.010585935
10/18/2001,1.282599996,1.820209178,2.17979395,2.424392964,2.595586152,2.720623863,2.816615011,2.893776777,2.958004872,3.012675224
10/19/2001,1.295462648,1.817738809,2.170208341,2.411937924,2.582399445,2.707657725,2.804168792,2.881822195,2.946377685,3.001180704
10/22/2001,1.250269473,1.74626482,2.087418417,2.3255793,2.496397611,2.623802748,2.723083393,2.803539939,2.870675225,2.927756717
10/23/2001,1.241446937,1.774867098,2.140441858,2.391663096,2.567996657,2.696637664,2.795085315,2.873947378,2.939414227,2.995062809
10/24/2001,1.333879662,1.814917406,2.140205862,2.365426902,2.526547684,2.646856566,2.740899547,2.817382601,2.88139328,2.935927333
10/25/2001,1.367168151,1.855499228,2.18077193,2.403842725,2.56234136,2.680101738,2.771833044,2.846264015,2.908455124,2.961361763
10/26/2001,1.387901747,1.862959511,2.177898545,2.3943673,2.549100742,2.664895462,2.75567482,2.829663279,2.891630636,2.944380554
10/29/2001,1.384084054,1.865184409,2.181760831,2.39876108,2.553705993,2.669564787,2.760300658,2.834151973,2.895898279,2.948353129
10/30/2001,1.452753435,1.96760251,2.296717267,2.515427073,2.666903889,2.77725977,2.862126463,2.930535933,2.98756831,3.03607981
10/31/2001,1.199932028,1.923657329,2.387669673,2.681148823,2.868098877,2.991676113,3.078955918,3.145724467,3.200595911,3.247989398
11/1/2001,1.252236726,1.918014397,2.341289436,2.609430671,2.782119623,2.898498771,2.982701357,3.048617365,3.103742567,3.151883082
11/2/2001,1.392821819,2.019254876,2.417299418,2.672052024,2.838720063,2.95279425,3.036037133,3.101023296,3.154643467,3.200523385
11/5/2001,1.435986501,2.03996204,2.418784327,2.659286275,2.816136199,2.923728402,3.002807832,3.06518324,3.117221053,3.162202971
11/6/2001,1.509192052,2.104883834,2.474535094,2.706953782,2.857132171,2.959287989,3.033885864,3.092486244,3.141271566,3.183398386
11/7/2001,1.369498499,2.003881893,2.403829414,2.65481117,2.814814522,2.921593753,2.998248036,3.057968701,3.107816089,3.151342561
11/8/2001,1.321731224,1.978257027,2.399058243,2.665167463,2.835101774,2.948119627,3.028654989,3.090839836,3.142330246,3.187032161
11/9/2001,1.273744776,1.962849092,2.408176467,2.689596222,2.868050288,2.985377598,3.067914395,3.130990828,3.182939604,3.228008741
11/13/2001,1.306887985,1.982173831,2.420414484,2.698233938,2.874993879,2.991621106,3.073908205,3.136881756,3.18872445,3.233625466
11/14/2001,1.434232473,2.044879192,2.44193341,2.69554404,2.859218152,2.969360452,3.048679681,3.11031805,3.161419861,3.205668098
11/15/2001,1.458780899,2.092088982,2.512560003,2.782579728,2.956185627,3.071788765,3.153826437,3.216617241,3.268027918,3.312157917
11/16/2001,1.587793698,2.225916304,2.645971398,2.913107418,3.082923527,3.194579401,3.272810452,3.332021205,3.380079334,3.421058526
11/19/2001,1.62268808,2.266518591,2.682956694,2.944834681,3.109757106,3.217272787,3.292071485,3.348417362,3.394040585,3.432904268
11/20/2001,1.686386306,2.327305653,2.740510129,3.000657891,3.164963003,3.272319834,3.346945156,3.402846503,3.447655552,3.485333597
11/21/2001,1.684624327,2.306759738,2.714430691,2.974408062,3.140719983,3.250793717,3.328142571,3.386466093,3.433298333,3.472608842
11/23/2001,1.713797417,2.317112651,2.715251894,2.970212847,3.133969891,3.242845256,3.319701619,3.377865896,3.424674999,3.464006169
11/26/2001,1.72017844,2.325350746,2.725316472,2.981330813,3.14549152,3.254369514,3.33102254,3.388900388,3.43540857,3.474458535
11/27/2001,1.746865866,2.403201723,2.829986392,3.098513146,3.266878193,3.37545531,3.449633103,3.504187868,3.54721304,3.582932937
11/28/2001,1.783983825,2.463149723,2.9011323,3.172215832,3.338319849,3.442598432,3.512092165,3.562414887,3.601997549,3.635125518
11/29/2001,1.812466455,2.52295744,2.968685192,3.238918763,3.401052373,3.500491609,3.565252396,3.611332376,3.647257968,3.677276116
11/30/2001,1.849932708,2.558698625,3.000732599,3.267707865,3.427357736,3.52492264,3.588195954,3.633005185,3.667769468,3.696676803
12/3/2001,1.805051834,2.533748895,2.987442765,3.2609529,3.424081047,3.523445199,3.587706507,3.633190763,3.66857082,3.698140578
12/4/2001,1.802188792,2.512975364,2.955329162,3.221306417,3.379474485,3.475678964,3.538037706,3.582498724,3.617478726,3.647098602
12/5/2001,1.876313691,2.480781902,2.866211758,3.10520302,3.253619505,3.349040106,3.414527389,3.463215381,3.502138832,3.534875563
12/6/2001,1.982318945,2.592241182,2.979978704,3.218550097,3.364972895,3.457679101,3.520215684,3.565956303,3.602040677,3.63208442
12/7/2001,2.117038992,2.68808851,3.053823356,3.281871396,3.424218658,3.515770133,3.577940735,3.622992004,3.657603251,3.685305664
12/10/2001,2.144159007,2.742119448,3.121363779,3.354971285,3.498343098,3.588562789,3.648363124,3.69073819,3.722732882,3.748032028
12/11/2001,2.200826152,2.810932879,3.190849696,3.421672715,3.561404324,3.647995233,3.7044479,3.743805363,3.773082224,3.7959109
12/12/2001,2.263848532,2.865132833,3.228898573,3.444569796,3.572253881,3.649924926,3.700028891,3.734994626,3.761318826,3.782233359
12/13/2001,2.18221996,2.776476242,3.147899163,3.373492315,3.509998207,3.594789648,3.650492992,3.689878987,3.719761951,3.743624522
12/14/2001,2.168872133,2.731459211,3.090284145,3.313079907,3.451538164,3.540182869,3.600098763,3.643309917,3.676343617,3.702641789
12/17/2001,2.209299696,2.777193633,3.137601167,3.359478216,3.495784208,3.581883079,3.63931637,3.680314759,3.711470877,3.736220157
12/18/2001,2.251303047,2.833283909,3.195175857,3.412820799,3.542863496,3.622558864,3.674319583,3.710685215,3.738268216,3.760389896
12/19/2001,2.11884285,2.700658711,3.06819234,3.291599572,3.426434969,3.510089722,3.565326134,3.604968079,3.6358004,3.661224576
12/20/2001,2.10941421,2.646499615,2.989740215,3.201367934,3.331744378,3.414876795,3.47144932,3.513113233,3.546057136,3.573424064
12/21/2001,2.056346359,2.574864207,2.913618619,3.126706953,3.260798506,3.348163938,3.408705195,3.453778584,3.489519729,3.519129654
12/24/2001,2.107528443,2.61096078,2.939222982,3.146426382,3.277773717,3.364141767,3.424458358,3.469502375,3.505115244,3.534379883
12/26/2001,2.091049597,2.597878656,2.930743107,3.142044049,3.276655854,3.365528486,3.427749662,3.474248192,3.510982732,3.541121971
12/27/2001,2.163030154,2.655347472,2.971131787,3.168489604,3.292869806,3.374476795,3.431519054,3.474228901,3.50808365,3.535940081
12/28/2001,2.181309314,2.692559473,3.019977667,3.224187517,3.352229467,3.43544054,3.492810495,3.535077772,3.568031925,3.594717619
12/31/2001,2.18356283,2.723040739,3.062096612,3.26957182,3.396814585,3.477549629,3.532055378,3.571698592,3.602515559,3.627592359
1/2/2002,2.155353684,2.668133969,2.998717053,3.206796049,3.338709303,3.42541592,3.485759061,3.530460161,3.565352795,3.593548566
1/3/2002,2.089406837,2.602444838,2.937084525,3.149109735,3.284074697,3.373038181,3.435112978,3.481253467,3.517450319,3.546907146
1/4/2002,2.077037927,2.611452817,2.961030492,3.182556999,3.323110455,3.415109734,3.478666686,3.525389528,3.56166504,3.590923964
1/7/2002,2.075040181,2.613912118,2.962092517,3.17983419,3.316017289,3.403954065,3.464139809,3.508287072,3.542745485,3.570845546
1/8/2002,2.057918125,2.593675228,2.941093663,3.159552166,3.297130536,3.386630788,3.448278951,3.49367239,3.529131614,3.558001183
1/9/2002,2.005295263,2.558445691,2.92047354,3.149108882,3.293150926,3.386551088,3.450507029,3.497289779,3.533639408,3.563143266
1/10/2002,1.635039115,2.252815308,2.675198828,2.948515021,3.122972167,3.236695047,3.314673463,3.371865187,3.416685507,3.453673326
1/11/2002,1.704975327,2.300583603,2.70269471,2.962500547,3.128919573,3.237981324,3.313055476,3.368085761,3.410934964,3.445886627
1/14/2002,1.708376829,2.281909599,2.670228618,2.923097933,3.086987563,3.195926361,3.27196335,3.328279615,3.372350388,3.408296823
1/15/2002,1.694005097,2.300430019,2.706449048,2.966311534,3.131112376,3.238167454,3.311506068,3.365344684,3.407602236,3.442508306
1/16/2002,1.76558935,2.37991201,2.784085273,3.039204097,3.198932377,3.301474552,3.371077426,3.421917612,3.461790785,3.494789941
1/17/2002,1.692454789,2.330863043,2.758993137,3.031583164,3.202772267,3.312566485,3.386814504,3.440805573,3.483022711,3.517950409
1/18/2002,1.675542108,2.316447335,2.744568147,3.016326948,3.18654014,3.295495633,3.369148324,3.422807619,3.464934849,3.499974658
1/22/2002,1.618134902,2.286369506,2.735971457,3.021784177,3.200370524,3.314062985,3.390376536,3.445627779,3.488861662,3.524828887
1/23/2002,1.580516129,2.186672164,2.607754153,2.884434774,3.064019936,3.183152359,3.266125074,3.327629754,3.376037652,3.415947516
1/24/2002,1.486074849,2.11860083,2.562896251,2.854518062,3.042467165,3.165956839,3.251262368,3.314315807,3.364161822,3.405707091
1/25/2002,1.517347601,2.125426723,2.555429391,2.839187254,3.023201229,3.144982642,3.229714797,3.292688079,3.342606323,3.384218556
1/28/2002,1.542516077,2.165760558,2.60290204,2.88945375,3.073964905,3.195127382,3.278785669,3.340573935,3.389354427,3.429933023
1/29/2002,1.540129317,2.184250994,2.628358687,2.916118561,3.099390685,3.218412724,3.299788021,3.359497078,3.406525361,3.445687183
1/30/2002,1.345683648,1.98897739,2.447304462,2.751789843,2.95025364,3.081989504,3.173730071,3.241881356,3.295866875,3.340867228
1/31/2002,1.31890648,1.942386607,2.392727358,2.695156516,2.894524054,3.0284854,3.122875317,3.193644753,3.250018959,3.297119554
2/1/2002,1.276356656,1.885821815,2.32968674,2.630153267,2.829935053,2.965370473,3.061561252,3.134093987,3.192042074,3.240488565
2/4/2002,1.242457733,1.840997053,2.276983865,2.573370434,2.771731437,2.907259836,3.004271955,3.077893555,3.136956724,3.18643463
2/5/2002,1.198101546,1.864553993,2.341839745,2.660111541,2.868177183,3.006661171,3.103407446,3.175585706,3.233081884,3.281326969
2/6/2002,1.248512887,1.863315839,2.309586397,2.612249754,2.814188985,2.951545803,3.049295774,3.122992671,3.181732061,3.230644388
2/7/2002,1.192938766,1.825845574,2.288540298,2.60322619,2.813194602,2.95568339,3.056670059,3.132433894,3.192541612,3.242411198
2/8/2002,1.300594754,1.874470486,2.292212474,2.577986303,2.771095107,2.904407594,3.000604134,3.073839496,3.132447194,3.181194332
2/11/2002,1.272832161,1.890572853,2.335767977,2.637251507,2.838488768,2.975465921,3.072937709,3.14630784,3.204595129,3.252904399
2/12/2002,1.282211406,1.856324718,2.278637343,2.569868688,2.768019114,2.905532837,3.005031324,3.080754102,3.141164641,3.191163634
2/13/2002,1.17568615,1.761710632,2.201658927,2.508044971,2.717549995,2.863214208,2.968569814,3.048621687,3.11237599,3.165089814
2/14/2002,1.043071846,1.642743121,2.098973668,2.417333004,2.634510227,2.784976024,2.893575354,2.976201121,3.042370183,3.097589441
2/15/2002,1.023107212,1.651116586,2.122000692,2.4468857,2.665999973,2.816083321,2.923351939,3.004451219,3.069258603,3.123413921
2/19/2002,0.950726034,1.579303616,2.057135165,2.390004563,2.616304506,2.772307216,2.884269659,2.969034383,3.036695335,3.093082983
2/20/2002,0.965271694,1.597602922,2.074929478,2.406366714,2.631301659,2.78624326,2.897449884,2.98170229,3.049025712,3.105191286
2/21/2002,0.971532146,1.622385462,2.109989267,2.44561182,2.671138196,2.824921785,2.934360568,3.016849731,3.082694896,3.137755809
2/22/2002,0.937921738,1.584102413,2.069484156,2.404269861,2.629752847,2.783943628,2.894043651,2.977337444,3.044068258,3.100059541
2/25/2002,0.954818236,1.58587808,2.061031983,2.390032262,2.612797416,2.766087341,2.876220918,2.959941226,3.027194436,3.083660451
2/26/2002,0.934059932,1.581976562,2.072442606,2.412396865,2.642231776,2.799820382,2.912460729,2.997589448,3.065597729,3.122435913
2/27/2002,0.921871934,1.581963259,2.075316716,2.415407558,2.644600842,2.801403888,2.913329232,2.997874139,3.065427726,3.121913696
2/28/2002,0.928886165,1.559488943,2.039082314,2.372610955,2.598886023,2.754648035,2.86645159,2.951282598,3.019277548,3.076252411
3/1/2002,0.902247581,1.539134867,2.026899073,2.368313952,2.601415262,2.762771499,2.879015109,2.967293902,3.037917339,3.096858096
3/4/2002,0.837116702,1.486050204,1.987684312,2.33970571,2.57998996,2.746040664,2.865413106,2.955920202,3.028290449,3.088738131
3/5/2002,0.903204842,1.544451042,2.037024425,2.380692201,2.614047655,2.774639151,2.889810606,2.977113424,3.047043275,3.105628534
3/6/2002,0.989817042,1.587707962,2.050979967,2.377599055,2.602132375,2.758643417,2.872082365,2.958568632,3.027841097,3.085590433
3/7/2002,0.91785183,1.528345378,2.013613829,2.358574126,2.596084572,2.76128549,2.880508106,2.970954147,3.043092365,3.10307117
3/8/2002,0.908733243,1.501376709,1.981660579,2.326443789,2.565623698,2.733094778,2.854626458,2.94718365,3.021162017,3.082716073
3/11/2002,0.905931037,1.493556582,1.971013156,2.31500605,2.554602576,2.723011069,2.84557547,2.939040415,3.013711676,3.075727504
3/12/2002,0.933262474,1.529236929,2.008718069,2.352308636,2.590604179,2.757461501,2.878501624,2.970573609,3.044006653,3.10492686
3/13/2002,0.987457701,1.579257084,2.050119489,2.386324803,2.619242362,2.782310275,2.900600277,2.990537557,3.062175171,3.121476362
3/14/2002,1.0110798,1.568018435,2.021862392,2.351474661,2.583474635,2.748301475,2.869258146,2.9618327,3.035657613,3.096569665
3/15/2002,1.014278429,1.563527438,2.009786604,2.332783006,2.55956383,2.720591701,2.838999038,2.930048792,3.003156685,3.063970989
3/18/2002,1.123665964,1.601810535,1.996240688,2.286523281,2.494581631,2.645763433,2.759407146,2.84833871,2.920555788,2.980951634
3/19/2002,1.16694429,1.653434752,2.051293479,2.342097351,2.549085578,2.698431592,2.809953417,2.896731596,2.966884961,3.025354918
3/20/2002,1.011986232,1.530751253,1.962905394,2.280206963,2.505651768,2.667433907,2.787414076,2.880191004,2.954877017,3.017018018
3/21/2002,0.988173904,1.491003185,1.915294294,2.228944746,2.453096835,2.614898803,2.735595529,2.82943393,2.905335657,2.968749216
3/22/2002,1.010430037,1.514515993,1.937232024,2.249168648,2.472067324,2.633070157,2.753284938,2.846828159,2.922527131,2.985769472
3/25/2002,0.992734268,1.494880531,1.918695213,2.231043018,2.453528849,2.613770164,2.73326527,2.826347782,2.901930724,2.965407356
3/26/2002,0.939797093,1.427589992,1.844960718,2.15547054,2.378498419,2.540327972,2.661730775,2.756685791,2.833961135,2.898914918
3/27/2002,1.000614868,1.442360456,1.828999742,2.121793542,2.335808154,2.493670816,2.613656233,2.708247963,2.78541616,2.85015234
3/28/2002,1.016211727,1.449632241,1.833368023,2.126182737,2.341538373,2.501110882,2.622667444,2.718465366,2.796411946,2.86152214
4/1/2002,0.987887579,1.390117503,1.758774171,2.045471482,2.259533984,2.420175673,2.543752796,2.641777657,2.721811516,2.788746009
