date,r2y_neut,r3y_neut,r4y_neut,r5y_neut,r6y_neut,r7y_neut,r8y_neut,r9y_neut,r10y_neut,r11y_neut
5/16/2002,-1.409318098,-0.981510397,-0.766830358,-0.641471312,-0.561153784,-0.506460795,-0.467537867,-0.43886702,-0.41713859,-0.400264728
5/17/2002,-1.350692249,-0.917202711,-0.704103275,-0.582495042,-0.506435777,-0.455918794,-0.420878182,-0.395732923,-0.377171603,-0.363129567
5/20/2002,-1.507362421,-1.036185635,-0.801411593,-0.665145091,-0.578300478,-0.519440083,-0.477727529,-0.447118738,-0.424001881,-0.406106334
5/21/2002,-1.435587227,-0.999275758,-0.780327516,-0.652353605,-0.570260818,-0.51428305,-0.474387967,-0.444956727,-0.422617967,-0.405243903
5/22/2002,-1.513433741,-1.055461542,-0.824885759,-0.689507984,-0.602202554,-0.542316142,-0.499363003,-0.467465523,-0.443092208,-0.4240099
5/23/2002,-1.440059834,-0.981892133,-0.755696934,-0.625831693,-0.543970537,-0.489086269,-0.450604009,-0.422658647,-0.401766021,-0.38574911
5/24/2002,-1.459474066,-1.003155366,-0.776380246,-0.645128801,-0.561718283,-0.50534417,-0.465503399,-0.436346198,-0.414382248,-0.397420852
5/28/2002,-1.364501575,-0.932611452,-0.719618904,-0.597521797,-0.520733527,-0.469403094,-0.433539428,-0.407598772,-0.388287742,-0.37354932
5/29/2002,-1.390219461,-0.9568989,-0.742047695,-0.618102091,-0.539601338,-0.486725056,-0.449480982,-0.422313041,-0.401912164,-0.386205397
5/30/2002,-1.413348392,-0.986272128,-0.772196423,-0.647157951,-0.566945934,-0.512211947,-0.473153712,-0.444290539,-0.422338544,-0.405227266
5/31/2002,-1.376885032,-0.959467061,-0.750729895,-0.629150208,-0.551404636,-0.498537708,-0.460950437,-0.433279613,-0.412314929,-0.396034874
6/3/2002,-1.369348297,-0.96603317,-0.76247825,-0.642683491,-0.565294289,-0.512145825,-0.47399402,-0.445646513,-0.423978147,-0.407009964
6/4/2002,-1.391201277,-0.998865468,-0.797681012,-0.677261051,-0.598169679,-0.542976688,-0.502743892,-0.472408851,-0.448897872,-0.430246927
6/5/2002,-1.274493025,-0.926862288,-0.74731416,-0.639177183,-0.567829885,-0.517882273,-0.481394766,-0.453845723,-0.432476707,-0.415518123
6/6/2002,-1.329127087,-0.97811867,-0.794217652,-0.681746749,-0.60644855,-0.553007966,-0.513465614,-0.483252329,-0.459557601,-0.44056323
6/7/2002,-1.257303046,-0.921418284,-0.746652187,-0.640669702,-0.570323435,-0.520818414,-0.48448771,-0.456945541,-0.435505026,-0.418435628
6/10/2002,-1.26435386,-0.930047713,-0.755352337,-0.648925765,-0.57798976,-0.527883256,-0.490987883,-0.46293335,-0.441034875,-0.423558686
6/11/2002,-1.335894829,-0.99839805,-0.818338815,-0.706295736,-0.630141317,-0.575377316,-0.534386501,-0.502748142,-0.477714306,-0.457489486
6/12/2002,-1.330859196,-1.007484346,-0.832442061,-0.722004601,-0.64603519,-0.590832049,-0.549134162,-0.516691213,-0.490839311,-0.469824175
6/13/2002,-1.313829522,-1.016877559,-0.851566099,-0.744596573,-0.669456078,-0.613894732,-0.571303815,-0.537747714,-0.510720062,-0.488545936
6/14/2002,-1.315835812,-1.035739729,-0.876074298,-0.770569919,-0.695175441,-0.638626905,-0.594755901,-0.559836162,-0.531463037,-0.508009918
6/17/2002,-1.299605954,-1.017138321,-0.857635679,-0.753104722,-0.678907987,-0.623567542,-0.58083475,-0.546956212,-0.519522483,-0.496911587
6/18/2002,-1.326936132,-1.046453854,-0.885932971,-0.779512661,-0.703268358,-0.645966151,-0.601437454,-0.565946573,-0.537077362,-0.513192183
6/19/2002,-1.350037805,-1.108842927,-0.960047249,-0.855306072,-0.776828806,-0.71578253,-0.66703321,-0.627312328,-0.594413407,-0.566785069
6/20/2002,-1.298889749,-1.040453297,-0.888956313,-0.786459094,-0.711896556,-0.655200687,-0.61073796,-0.575039023,-0.545827403,-0.521541005
6/21/2002,-1.320495777,-1.065237995,-0.913598302,-0.809840421,-0.733698175,-0.675398388,-0.629419227,-0.592330051,-0.561862222,-0.536448306
6/24/2002,-1.316797681,-1.051668432,-0.896840096,-0.792395121,-0.716579304,-0.659025264,-0.6139481,-0.577793778,-0.548234983,-0.523677465
6/25/2002,-1.245469823,-1.021286332,-0.884147301,-0.788365663,-0.71709847,-0.662002438,-0.61824604,-0.582766708,-0.553506739,-0.529026453
6/26/2002,-1.37782649,-1.141355395,-0.992494671,-0.88613762,-0.80559736,-0.7424445,-0.691698452,-0.650144622,-0.615588263,-0.586471662
6/27/2002,-1.351259068,-1.105971092,-0.955619351,-0.850343633,-0.771774221,-0.710838146,-0.662291038,-0.622809949,-0.59016053,-0.562777048
6/28/2002,-1.318899906,-1.07822903,-0.931263094,-0.828722798,-0.752415575,-0.693375284,-0.646433254,-0.608322979,-0.576853379,-0.55049249
7/1/2002,-1.332177427,-1.093935552,-0.947013802,-0.843722463,-0.766427957,-0.706370322,-0.658459987,-0.619458836,-0.58718259,-0.560096784
7/2/2002,-1.313312192,-1.110008969,-0.975880061,-0.877066727,-0.800732765,-0.740047853,-0.690794487,-0.650157962,-0.616167281,-0.587396051
7/3/2002,-1.340692801,-1.121022898,-0.979951467,-0.87779445,-0.799744203,-0.738162329,-0.688452642,-0.647606435,-0.613547073,-0.584788133
7/5/2002,-1.247680568,-1.0163481,-0.876841732,-0.780477634,-0.709316969,-0.654593102,-0.611297579,-0.576290818,-0.547481951,-0.52341831
7/8/2002,-1.335153946,-1.117467869,-0.977206737,-0.875417838,-0.797571388,-0.73612935,-0.686533373,-0.645789148,-0.611825245,-0.583156839
7/9/2002,-1.465533697,-1.222297634,-1.066077703,-0.952711127,-0.865893599,-0.797238919,-0.741703535,-0.695983801,-0.657796489,-0.625504458
7/10/2002,-1.486249422,-1.267379027,-1.118309226,-1.005776478,-0.917313086,-0.846047325,-0.787595672,-0.738956574,-0.697984598,-0.663100605
7/11/2002,-1.417544422,-1.204800391,-1.061953473,-0.955131946,-0.871678603,-0.804742813,-0.750020763,-0.704598687,-0.666411547,-0.633949335
7/12/2002,-1.481349137,-1.243978038,-1.089405048,-0.976000076,-0.888423631,-0.818701459,-0.76198689,-0.715076056,-0.675736886,-0.642357443
7/15/2002,-1.56921678,-1.306744802,-1.138625779,-1.016601804,-0.922993458,-0.848789472,-0.788605555,-0.738927507,-0.697329833,-0.662072959
7/16/2002,-1.592613182,-1.290789107,-1.108125713,-0.98095617,-0.886174174,-0.812586045,-0.753824293,-0.705899049,-0.666146059,-0.632705166
7/17/2002,-1.534533146,-1.278596983,-1.114607094,-0.995597269,-0.904341519,-0.832043413,-0.773440371,-0.72509545,-0.68463607,-0.650360871
7/18/2002,-1.758039269,-1.434205726,-1.23463962,-1.093538599,-0.987117394,-0.903719005,-0.836622592,-0.781563722,-0.735662482,-0.69688779
7/19/2002,-1.760923285,-1.443088279,-1.245519073,-1.104888701,-0.998300602,-0.914459614,-0.846809534,-0.791165809,-0.744688186,-0.705364877
7/22/2002,-1.662355844,-1.387615994,-1.210575399,-1.081261632,-0.981511211,-0.902055095,-0.837337841,-0.783719809,-0.738678435,-0.700396633
7/23/2002,-1.708388732,-1.435724668,-1.256838794,-1.124477111,-1.021466901,-0.938886523,-0.871297722,-0.815088766,-0.767729031,-0.727379501
7/24/2002,-1.66747172,-1.42144777,-1.253712787,-1.126462378,-1.02589069,-0.944446288,-0.877320556,-0.821216566,-0.77377027,-0.733234193
7/25/2002,-1.675265195,-1.436373416,-1.27090351,-1.144095475,-1.04318316,-0.961047317,-0.893083851,-0.836099379,-0.787783598,-0.746416496
7/26/2002,-1.687099115,-1.467624547,-1.307968117,-1.182013581,-1.080013782,-0.996033272,-0.925980689,-0.866895908,-0.816574436,-0.773340624
7/29/2002,-1.633174201,-1.391109461,-1.226716866,-1.102317472,-1.004172259,-0.924796092,-0.859440416,-0.804859102,-0.758729945,-0.719339618
7/30/2002,-1.64651452,-1.374906205,-1.199912584,-1.072058831,-0.973423765,-0.894854072,-0.830859729,-0.777842369,-0.733307377,-0.695457538
7/31/2002,-1.664909217,-1.423116259,-1.257344466,-1.131130208,-1.031084502,-0.949858784,-0.882762714,-0.826572853,-0.77897212,-0.738243406
8/1/2002,-1.539049852,-1.371089999,-1.237417625,-1.126931366,-1.035105873,-0.958267643,-0.89346732,-0.838384123,-0.791198793,-0.75048089
8/2/2002,-1.568342231,-1.428543649,-1.302829815,-1.192940681,-1.098849904,-1.018655331,-0.9501766,-0.891442485,-0.840791116,-0.79685641
8/5/2002,-1.530364443,-1.419982949,-1.30657766,-1.202261404,-1.11070409,-1.031534132,-0.963291388,-0.904373746,-0.853319262,-0.80887393
8/6/2002,-1.456073346,-1.327912679,-1.212669534,-1.111979234,-1.025832424,-0.952468806,-0.889870858,-0.836217075,-0.789974143,-0.749883511
8/7/2002,-1.567933706,-1.437495318,-1.315018791,-1.206093523,-1.112011566,-1.031401848,-0.962325497,-0.902928998,-0.851609643,-0.807030912
8/8/2002,-1.494306104,-1.346281952,-1.222250469,-1.117163089,-1.028622894,-0.953885557,-0.890472581,-0.836325931,-0.789782828,-0.749510395
8/9/2002,-1.390553307,-1.269062007,-1.160148401,-1.065091049,-0.983795441,-0.914570873,-0.855503126,-0.804870381,-0.761225676,-0.723382346
8/12/2002,-1.486899772,-1.316869462,-1.186271873,-1.08007598,-0.992535137,-0.919611835,-0.858274394,-0.806216637,-0.76166515,-0.72324182
8/13/2002,-1.493040062,-1.331254175,-1.20317053,-1.097423124,-1.009485848,-0.935811621,-0.873590289,-0.820621987,-0.775185129,-0.735925986
8/14/2002,-1.531807412,-1.301527728,-1.148491201,-1.03402029,-0.944195861,-0.871709071,-0.812055421,-0.762215331,-0.720055981,-0.684016247
8/15/2002,-1.564649601,-1.311830639,-1.149089323,-1.030005119,-0.93791139,-0.864349077,-0.804264408,-0.754351345,-0.712318701,-0.676514381
8/16/2002,-1.548634122,-1.286839257,-1.121762279,-1.002850992,-0.911889307,-0.839803252,-0.781273951,-0.732876811,-0.692269053,-0.657779231
8/19/2002,-1.510116917,-1.274870139,-1.120840436,-1.006992605,-0.918422948,-0.84741294,-0.789273687,-0.740899534,-0.700118592,-0.665354437
8/20/2002,-1.577110474,-1.349858137,-1.194828195,-1.077025876,-0.983690567,-0.907891842,-0.845239108,-0.79272906,-0.74820875,-0.710084907
8/21/2002,-1.547014947,-1.341011593,-1.194661486,-1.080697392,-0.989086781,-0.914001584,-0.851553104,-0.798985969,-0.754276414,-0.715900759
8/22/2002,-1.435529881,-1.25178721,-1.119290885,-1.015274352,-0.931319827,-0.862364519,-0.804950849,-0.75659466,-0.715455943,-0.680142122
8/23/2002,-1.491119095,-1.289582843,-1.148080464,-1.03863167,-0.951023493,-0.879428644,-0.820010286,-0.770074818,-0.727656988,-0.691284551
8/26/2002,-1.495819164,-1.303712505,-1.1650687,-1.056041015,-0.967911689,-0.895437418,-0.835030358,-0.784107728,-0.740753013,-0.703513316
8/27/2002,-1.533068981,-1.323966307,-1.177358532,-1.063979214,-0.973251427,-0.899137059,-0.83765506,-0.786008384,-0.742155649,-0.704567575
8/28/2002,-1.535040528,-1.323862885,-1.176604897,-1.063079906,-0.972380212,-0.898348762,-0.836959822,-0.785399913,-0.741622552,-0.704097909
8/29/2002,-1.537818909,-1.345489956,-1.204435489,-1.092370531,-1.001222014,-0.925956786,-0.863041476,-0.809890838,-0.764565521,-0.72558393
8/30/2002,-1.538797415,-1.344714786,-1.203169985,-1.091013521,-0.99991247,-0.924740354,-0.861927623,-0.808874996,-0.763638237,-0.72473472
9/3/2002,-1.532169229,-1.381394625,-1.254961961,-1.147279815,-1.056241668,-0.979217549,-0.91375401,-0.857784404,-0.80962558,-0.767921318
9/4/2002,-1.493329832,-1.335923153,-1.209809879,-1.104626889,-1.016660572,-0.94271059,-0.880118389,-0.826753782,-0.780927681,-0.741300993
9/5/2002,-1.47524212,-1.3306487,-1.209991682,-1.107435656,-1.020777587,-0.947451965,-0.885108417,-0.831780378,-0.785870812,-0.746094387
9/6/2002,-1.368422183,-1.208387942,-1.08886983,-0.992825206,-0.914138506,-0.848825531,-0.794010442,-0.747553395,-0.707830938,-0.673592466
9/9/2002,-1.312082864,-1.168215147,-1.057321128,-0.966695389,-0.891778921,-0.829266182,-0.776625518,-0.731911765,-0.69362083,-0.660579942
9/10/2002,-1.309487148,-1.156051419,-1.042275009,-0.951167003,-0.876687337,-0.814959563,-0.763210629,-0.719388889,-0.681943934,-0.649684888
9/11/2002,-1.30943108,-1.142546962,-1.024077734,-0.9316211,-0.85719086,-0.796123818,-0.745291929,-0.702472404,-0.666030022,-0.634732349
9/12/2002,-1.36064593,-1.190315599,-1.067883318,-0.971509797,-0.893496389,-0.829243462,-0.775608459,-0.730330144,-0.691730127,-0.658534997
9/13/2002,-1.324733132,-1.167699045,-1.051932153,-0.959456937,-0.883952523,-0.821419616,-0.769018568,-0.724657166,-0.686758295,-0.654112499
9/16/2002,-1.334647796,-1.168460413,-1.04912433,-0.955154389,-0.879059868,-0.816368883,-0.764024282,-0.719825269,-0.682137762,-0.649721595
9/17/2002,-1.323622698,-1.171535963,-1.057608599,-0.965705656,-0.890241895,-0.827517743,-0.774827545,-0.730142968,-0.691918226,-0.658959078
9/18/2002,-1.367544532,-1.19372282,-1.070042521,-0.973117286,-0.894824455,-0.830411215,-0.776671563,-0.731316127,-0.692653559,-0.659404353
9/19/2002,-1.462416219,-1.285610079,-1.155417592,-1.051360228,-0.966298176,-0.895756998,-0.836570765,-0.786408114,-0.743510244,-0.706526459
9/20/2002,-1.398801667,-1.248952384,-1.131550841,-1.034529226,-0.953736843,-0.885965294,-0.828665924,-0.779839402,-0.737918545,-0.701669238
9/23/2002,-1.38539781,-1.241288826,-1.12686243,-1.031545847,-0.951803869,-0.884708508,-0.827856429,-0.779330926,-0.737614828,-0.701505623
9/24/2002,-1.379899551,-1.221844042,-1.103242658,-1.007278352,-0.928245029,-0.862373765,-0.80690373,-0.759759522,-0.719354383,-0.684458267
9/25/2002,-1.310611313,-1.16510375,-1.054574872,-0.96463965,-0.890372366,-0.828385826,-0.776146014,-0.731727113,-0.693647679,-0.660755114
9/26/2002,-1.429246721,-1.256844877,-1.130115203,-1.028915069,-0.946232524,-0.87768806,-0.820190264,-0.771466229,-0.729803111,-0.693886533
9/27/2002,-1.446938261,-1.314001993,-1.199403791,-1.100370809,-1.015919402,-0.944040269,-0.882673343,-0.830018405,-0.78457989,-0.745137089
9/30/2002,-1.459699628,-1.354035748,-1.247893411,-1.150453304,-1.064854131,-0.990716315,-0.926696082,-0.871325939,-0.823266164,-0.781365348
10/1/2002,-1.426673472,-1.309344151,-1.201163486,-1.105058107,-1.021957933,-0.950641658,-0.889421817,-0.836690388,-0.791056644,-0.7513591
10/2/2002,-1.440814241,-1.331199741,-1.224597339,-1.128007738,-1.043704556,-0.970971875,-0.908327774,-0.854248412,-0.80737417,-0.766550597
10/3/2002,-1.510401555,-1.377672258,-1.259288505,-1.155600311,-1.066563083,-0.990456996,-0.925293643,-0.869265443,-0.820841375,-0.778757397
10/4/2002,-1.404021232,-1.294595205,-1.190364252,-1.096608166,-1.015053334,-0.944822771,-0.884402485,-0.832281344,-0.787126888,-0.747814671
10/7/2002,-1.369571384,-1.265260715,-1.164994759,-1.074434172,-0.995479556,-0.927383864,-0.868732997,-0.818092335,-0.774188106,-0.735941091
10/8/2002,-1.314738931,-1.210758298,-1.113914296,-1.027473155,-0.952538577,-0.888121416,-0.832754287,-0.785016196,-0.743669531,-0.707676504
10/9/2002,-1.485558833,-1.387424106,-1.282066009,-1.183113954,-1.095311282,-1.018863506,-0.95264543,-0.895264905,-0.845398472,-0.801886602
10/10/2002,-1.547181012,-1.435215216,-1.321556243,-1.216756635,-1.124550581,-1.044657405,-0.975672239,-0.916025389,-0.864273337,-0.819171772
10/11/2002,-1.588512164,-1.453951266,-1.330048585,-1.219941302,-1.124785505,-1.043201453,-0.97324484,-0.913055441,-0.861023107,-0.815803699
10/15/2002,-1.509144769,-1.346072226,-1.216922901,-1.109762056,-1.020439194,-0.945536135,-0.882263838,-0.828408217,-0.782224114,-0.742334047
10/16/2002,-1.590899353,-1.427973081,-1.293906675,-1.180629045,-1.085280351,-1.004841247,-0.93661727,-0.878380167,-0.828333198,-0.785037754
10/17/2002,-1.534555514,-1.378616018,-1.249991705,-1.141294776,-1.049833984,-0.972712063,-0.907334096,-0.851552595,-0.803636234,-0.762199494
10/18/2002,-1.486411637,-1.345331032,-1.224555734,-1.120796869,-1.032738372,-0.958096055,-0.894597378,-0.840282893,-0.793539041,-0.753057951
10/21/2002,-1.439847015,-1.275969533,-1.150228502,-1.047803434,-0.963346876,-0.893026046,-0.833923704,-0.78380683,-0.740953692,-0.704025227
10/22/2002,-1.413997509,-1.272464017,-1.155548502,-1.056821507,-0.973841063,-0.903946364,-0.844754179,-0.794294953,-0.75098349,-0.713553384
10/23/2002,-1.310810504,-1.193942559,-1.09143118,-1.002612483,-0.926970749,-0.862750474,-0.808075672,-0.761291643,-0.721022173,-0.686146196
10/24/2002,-1.115364537,-1.066721748,-0.998660559,-0.930424896,-0.868342801,-0.813637331,-0.765946255,-0.724467496,-0.688341176,-0.656776132
10/25/2002,-1.101395786,-1.066393428,-1.003968525,-0.938261611,-0.877274997,-0.822936533,-0.775225232,-0.733519045,-0.697058231,-0.66510905
10/28/2002,-1.191287414,-1.144939753,-1.073582676,-1.000510211,-0.93334166,-0.873756379,-0.82155387,-0.775975676,-0.736155414,-0.701274475
10/29/2002,-1.186113209,-1.156328786,-1.091070096,-1.02009233,-0.953292821,-0.893283391,-0.840293268,-0.79377708,-0.752978185,-0.717134913
10/30/2002,-1.221709118,-1.20533594,-1.142216084,-1.069630102,-0.999972599,-0.93678635,-0.880672817,-0.831233835,-0.787762355,-0.749502659
10/31/2002,-1.235594277,-1.227627183,-1.166550421,-1.093755936,-1.02304836,-0.958518595,-0.901001669,-0.850202325,-0.805457215,-0.766026124
11/1/2002,-1.238885064,-1.200342893,-1.128690196,-1.05286729,-0.982242845,-0.919133809,-0.86358548,-0.814927859,-0.772315372,-0.734920679
11/4/2002,-1.216695841,-1.172373922,-1.099971171,-1.025199118,-0.956221205,-0.894896774,-0.841088029,-0.794053124,-0.752923081,-0.716868871
11/5/2002,-1.227617261,-1.184409038,-1.111706528,-1.036186388,-0.966363539,-0.90421938,-0.849657163,-0.8019453,-0.760212977,-0.72362482
11/6/2002,-1.185833646,-1.12420715,-1.047765427,-0.973745872,-0.907253297,-0.848971659,-0.798275666,-0.754217344,-0.715846338,-0.682309963
11/7/2002,-1.238304483,-1.136614552,-1.044020159,-0.962954834,-0.893396039,-0.83395672,-0.78306356,-0.739297389,-0.701461008,-0.668568254
11/8/2002,-1.210068068,-1.114208879,-1.02517379,-0.946584057,-0.878898979,-0.820951574,-0.771284666,-0.728548088,-0.691589435,-0.659453614
11/12/2002,-1.27475491,-1.172280464,-1.077260115,-0.993429379,-0.921217212,-0.859369103,-0.8063352,-0.760681972,-0.721185847,-0.686832183
11/13/2002,-1.282490731,-1.182756335,-1.088178521,-1.004008589,-0.9311934,-0.868673534,-0.814977739,-0.768703911,-0.728639323,-0.693770897
11/14/2002,-1.213085629,-1.132767389,-1.048277265,-0.970388726,-0.901964216,-0.842748852,-0.79166487,-0.747525721,-0.709247668,-0.67590054
11/15/2002,-1.265695521,-1.192212332,-1.106518989,-1.024948384,-0.952288045,-0.888948778,-0.834076136,-0.78653951,-0.74524588,-0.709231769
11/18/2002,-1.239790817,-1.163180645,-1.078114581,-0.998328277,-0.927710562,-0.866360715,-0.813318886,-0.767427425,-0.727597063,-0.692879597
11/19/2002,-1.224010181,-1.125947703,-1.034903755,-0.954675919,-0.885694199,-0.826727591,-0.776257933,-0.732885061,-0.695417639,-0.662870887
11/20/2002,-1.205191189,-1.098261354,-1.00509838,-0.92527111,-0.857631483,-0.800327444,-0.751576131,-0.709861166,-0.673942375,-0.642818247
11/21/2002,-1.189310921,-1.089414731,-0.999291281,-0.921012546,-0.85426244,-0.797519462,-0.749150399,-0.707713117,-0.672006889,-0.641052382
11/22/2002,-1.304506246,-1.166093556,-1.056120303,-0.965766392,-0.890938113,-0.828452916,-0.77582324,-0.731119795,-0.692843334,-0.659821672
11/25/2002,-1.207418319,-1.071233773,-0.967948031,-0.885255899,-0.81774411,-0.761852196,-0.715036721,-0.675420563,-0.6415883,-0.612454803
11/26/2002,-1.184727495,-1.0900925,-1.002053485,-0.924684379,-0.858303995,-0.80165727,-0.753240372,-0.711679522,-0.675811996,-0.644680182
11/27/2002,-1.084399577,-0.986687821,-0.9033094,-0.832887152,-0.773739349,-0.723926514,-0.681731064,-0.64574402,-0.614836405,-0.588108706
11/29/2002,-1.121458657,-1.042195366,-0.962609047,-0.890909129,-0.828710361,-0.775321687,-0.729534334,-0.690148108,-0.656111356,-0.626542119
12/2/2002,-1.120208937,-1.033642017,-0.951648655,-0.879375802,-0.817345869,-0.764433805,-0.719239667,-0.680473996,-0.647042827,-0.61804487
12/3/2002,-1.096950534,-1.027743914,-0.952809568,-0.883631321,-0.822960781,-0.770576067,-0.725490316,-0.686619099,-0.652975732,-0.623716899
12/4/2002,-1.128887984,-1.057733897,-0.980414906,-0.908889073,-0.846059875,-0.791739073,-0.744933941,-0.704541192,-0.669551992,-0.63910131
12/5/2002,-1.222308042,-1.144034654,-1.058890168,-0.979861361,-0.910299704,-0.850078223,-0.798140655,-0.753288403,-0.714416803,-0.680574535
12/6/2002,-1.299699135,-1.206945712,-1.112586544,-1.026814009,-0.951984314,-0.887494412,-0.832016877,-0.784180364,-0.742761585,-0.70672344
12/9/2002,-1.399004897,-1.27838908,-1.169119192,-1.073762118,-0.992155305,-0.922586063,-0.863148331,-0.812134309,-0.768109413,-0.729896077
12/10/2002,-1.420457717,-1.308719786,-1.201005293,-1.104628062,-1.021155955,-0.949520347,-0.888066001,-0.835179875,-0.78945609,-0.74971727
12/11/2002,-1.369824578,-1.276975141,-1.178671948,-1.08779425,-1.007859402,-0.93864606,-0.878926852,-0.827327731,-0.782586132,-0.743615224
12/12/2002,-1.439464393,-1.335494034,-1.229285714,-1.132199142,-1.047245063,-0.973905069,-0.910748615,-0.856254822,-0.809051702,-0.76796919
12/13/2002,-1.407565799,-1.320939263,-1.222266529,-1.12889908,-1.045932019,-0.973701663,-0.911177425,-0.857043348,-0.810039314,-0.76905921
12/16/2002,-1.443925232,-1.342380231,-1.236439872,-1.138946899,-1.053412729,-0.979487346,-0.915795645,-0.860830831,-0.81321957,-0.771785142
12/17/2002,-1.446509743,-1.356700677,-1.254518138,-1.157907348,-1.072089136,-0.997390776,-0.932737908,-0.876765659,-0.82816884,-0.785802435
12/18/2002,-1.468567269,-1.384926386,-1.283769706,-1.186327957,-1.099015689,-1.022626199,-0.956282078,-0.898703061,-0.848617521,-0.804889715
12/19/2002,-1.457442478,-1.387578668,-1.292037314,-1.196945118,-1.110505549,-1.034262678,-0.967695967,-0.909709201,-0.859130457,-0.814879399
12/20/2002,-1.474135354,-1.38407473,-1.280884282,-1.182856989,-1.095498975,-1.019268558,-0.953152388,-0.895813017,-0.845955288,-0.802434883
12/23/2002,-1.482811817,-1.393022945,-1.289312119,-1.190561498,-1.102482596,-1.025595798,-0.958901307,-0.901058635,-0.85076436,-0.806864926
12/24/2002,-1.51430764,-1.416229549,-1.307942958,-1.206252898,-1.116084594,-1.037614198,-0.969667234,-0.910804045,-0.859659964,-0.815041067
12/26/2002,-1.479148717,-1.413832705,-1.31846484,-1.22211519,-1.133996114,-1.056020439,-0.987807371,-0.928309797,-0.876366779,-0.830892806
12/27/2002,-1.55413468,-1.480586642,-1.378302265,-1.275939104,-1.182631124,-1.100184653,-1.028111291,-0.965268268,-0.910413349,-0.862393107
12/30/2002,-1.671991411,-1.601971078,-1.493732468,-1.382668671,-1.28043308,-1.18965952,-1.110091975,-1.040602587,-0.97988546,-0.9266997
12/31/2002,-1.837107493,-1.715878278,-1.58080879,-1.45312033,-1.339526849,-1.240494808,-1.154655997,-1.080248167,-1.015575255,-0.959142568
1/2/2003,-1.876973703,-1.702447834,-1.546777033,-1.411097391,-1.294998227,-1.196034794,-1.111498528,-1.038960686,-0.976378766,-0.922074665
1/3/2003,-1.871475884,-1.707402234,-1.55548202,-1.421051283,-1.305163368,-1.205956215,-1.120980034,-1.047928963,-0.984820678,-0.930006429
1/6/2003,-1.838589063,-1.669437751,-1.517703274,-1.385211143,-1.271758676,-1.175023414,-1.092382156,-1.021469514,-0.960291599,-0.907208412
1/7/2003,-1.796908478,-1.666971814,-1.530711137,-1.404643565,-1.29367123,-1.197543579,-1.114588041,-1.042911585,-0.980766762,-0.926645483
1/8/2003,-1.517866688,-1.451302108,-1.352830375,-1.253126003,-1.161905075,-1.081199372,-1.010624859,-0.949094713,-0.895401027,-0.848414063
1/9/2003,-1.460130662,-1.37448591,-1.272638529,-1.175190052,-1.088192968,-1.012269549,-0.946454835,-0.889421183,-0.839870921,-0.796654313
1/10/2003,-1.482134157,-1.405573132,-1.305429545,-1.20719148,-1.118527179,-1.040673406,-0.972919831,-0.914045792,-0.862794795,-0.81802772
1/13/2003,-1.487509182,-1.416958395,-1.318558422,-1.220435141,-1.13126889,-1.052691434,-0.984158616,-0.924522044,-0.872555675,-0.827131308
1/14/2003,-1.436472808,-1.377295885,-1.285967787,-1.192873888,-1.107494401,-1.031864779,-0.96568143,-0.907952387,-0.857558897,-0.813449027
1/15/2003,-1.495709106,-1.415651526,-1.313872096,-1.214600812,-1.125180991,-1.04672686,-0.978472485,-0.919168622,-0.867542372,-0.82244418
1/16/2003,-1.601869962,-1.496063179,-1.379298422,-1.269839033,-1.172929028,-1.088706467,-1.015868449,-0.952837629,-0.898125954,-0.850435551
1/17/2003,-1.514044425,-1.420472457,-1.313336963,-1.211770304,-1.121368052,-1.042547307,-0.974228651,-0.915010282,-0.863541249,-0.818630891
1/21/2003,-1.525887616,-1.442480834,-1.338054861,-1.236517756,-1.145133019,-1.064965858,-0.995212376,-0.93459222,-0.881806461,-0.835683555
1/22/2003,-1.501974238,-1.409684658,-1.304079292,-1.203894138,-1.114642121,-1.036754066,-0.969186471,-0.910573837,-0.859596187,-0.815087711
1/23/2003,-1.494039363,-1.397376824,-1.290751746,-1.190733869,-1.102086587,-1.024950492,-0.958159504,-0.900294886,-0.850014644,-0.806145689
1/24/2003,-1.475862801,-1.390247265,-1.288399813,-1.19069428,-1.103232067,-1.026709127,-0.960221813,-0.902486929,-0.852236867,-0.808341109
1/27/2003,-1.485099318,-1.380952399,-1.27237679,-1.172413349,-1.084560383,-1.008471597,-0.942777923,-0.885973702,-0.836681493,-0.793716641
1/28/2003,-1.44574032,-1.348664327,-1.244741427,-1.148294461,-1.063226625,-0.989401231,-0.925579986,-0.870346219,-0.822386237,-0.780562622
1/29/2003,-1.490263057,-1.376495875,-1.264104381,-1.162674466,-1.074398266,-0.998383979,-0.933006622,-0.876630802,-0.827810336,-0.785323482
1/30/2003,-1.490449734,-1.381345156,-1.270621455,-1.1697086,-1.081453898,-1.005235289,-0.939552806,-0.88283328,-0.833662572,-0.790835454
1/31/2003,-1.476718691,-1.351870747,-1.2368621,-1.135754684,-1.048833659,-0.974491773,-0.910815848,-0.856053625,-0.808716041,-0.767571525
2/3/2003,-1.55155353,-1.407276311,-1.281243587,-1.172791234,-1.080561538,-1.002190531,-0.93535309,-0.878048067,-0.828625079,-0.785742648
2/4/2003,-1.52524988,-1.378648456,-1.253728035,-1.147351739,-1.057330749,-0.981031695,-0.91605247,-0.860384273,-0.812393702,-0.770763532
