date,n1y_prem,n2y_prem,n3y_prem,n4y_prem,n5y_prem,n6y_prem,n7y_prem,n8y_prem,n9y_prem,n10y_prem,n11y_prem
1/4/1999,0.06988625,0.24791137,0.546950436,0.839116539,1.080115966,1.272063551,1.431612129,1.574672296,1.711777457,1.848190469,1.985426458
1/5/1999,0.06630193,0.249608417,0.554035344,0.850579228,1.09492629,1.289280284,1.450397002,1.594306381,1.731673486,1.867895022,2.004612305
1/6/1999,0.057716428,0.236546545,0.51169346,0.781513686,1.011239982,1.201828482,1.365531416,1.51423094,1.655860756,1.794441338,1.931202387
1/7/1999,0.005937212,0.152540043,0.449772597,0.755044331,1.014202414,1.223440895,1.396502121,1.548371719,1.689782789,1.826735268,1.961666744
1/8/1999,0.020760139,0.177156034,0.473944117,0.78081613,1.046092248,1.264258738,1.446615634,1.606312471,1.753102899,1.892703591,2.027720779
1/11/1999,-0.017597933,0.113918907,0.417485464,0.740559474,1.020555463,1.248710634,1.436540829,1.598488399,1.745622813,1.884661794,2.018868549
1/12/1999,0.022512737,0.165581249,0.451503075,0.754062142,1.020173102,1.241948953,1.428758738,1.592537583,1.742428103,1.883945766,2.019739029
1/13/1999,0.03615781,0.190628718,0.485166855,0.787508997,1.046036686,1.256737526,1.432429912,1.58722134,1.731232422,1.870118857,2.006178848
1/14/1999,0.073624087,0.224988631,0.505615064,0.797117316,1.050221778,1.259886921,1.437234339,1.594902738,1.741985295,1.883516121,2.021476741
1/15/1999,0.045739302,0.189494588,0.474207116,0.770848739,1.026989035,1.237387321,1.41390689,1.570024779,1.715479067,1.855709177,1.992902971
1/19/1999,0.017843385,0.172445949,0.464957877,0.764344842,1.02058815,1.229928042,1.404830178,1.558992295,1.702268688,1.840209028,1.975119757
1/20/1999,0.010642292,0.15888046,0.44999726,0.752515376,1.014358671,1.229842579,1.41016294,1.568386102,1.714190232,1.853220794,1.988016794
1/21/1999,0.014595514,0.169104895,0.462970337,0.762244287,1.016719467,1.223378833,1.395477779,1.547257075,1.688845229,1.825864543,1.960569041
1/22/1999,0.010628908,0.166698034,0.458878835,0.751211877,0.995703426,1.191895854,1.354836604,1.499694192,1.63687503,1.771874573,1.906605271
1/25/1999,0.023482857,0.176036856,0.463744795,0.755121811,1.001681762,1.201539101,1.368519826,1.51700866,1.657010626,1.793885166,1.929570418
1/26/1999,0.013247435,0.160738467,0.443853996,0.732981101,0.979716111,1.181228259,1.350321882,1.500669177,1.641910925,1.779304241,1.914844609
1/27/1999,0.033831099,0.186645417,0.466435555,0.750583933,0.993241639,1.19221138,1.360159387,1.510383194,1.652141986,1.790382918,1.926875953
1/28/1999,0.017134984,0.162451935,0.441733264,0.725434327,0.96606889,1.1618377,1.326268593,1.473378517,1.612856177,1.749819932,1.886030803
1/29/1999,0.029483572,0.170558403,0.448247152,0.732094024,0.973119768,1.169097685,1.333661862,1.481034313,1.621034975,1.75881273,1.896085172
2/1/1999,0.013363368,0.147810527,0.42412212,0.715773127,0.971114653,1.183486106,1.362929151,1.521585456,1.668501262,1.808929025,1.945180437
2/2/1999,0.014309344,0.155457765,0.435307811,0.730019149,0.98882778,1.204805673,1.387459165,1.548527036,1.696874142,1.837755132,1.973600059
2/3/1999,0.026233808,0.184368482,0.473034762,0.771586132,1.031842967,1.248262315,1.430962079,1.591900306,1.739996277,1.880506006,2.015853817
2/4/1999,0.011926844,0.176635313,0.474894365,0.783315101,1.052640397,1.276541196,1.464689926,1.62894952,1.77840418,1.918625128,2.052413074
2/5/1999,0.007566131,0.176108125,0.479455313,0.792543724,1.065660675,1.292366323,1.482375787,1.64767259,1.797493742,1.937567583,2.070840601
2/8/1999,0.013714234,0.181556695,0.483459859,0.794906778,1.066326074,1.291498122,1.48032857,1.644897584,1.794448541,1.934654894,2.068376836
2/9/1999,0.009771224,0.176980002,0.474088831,0.779293269,1.04503136,1.265816043,1.451588314,1.614206275,1.762649368,1.9023635,2.036032948
2/10/1999,-0.013302204,0.145286947,0.443201181,0.752687248,1.023269499,1.248101089,1.436637745,1.600718649,1.749519186,1.888754792,2.021380925
2/11/1999,-0.01455508,0.144838648,0.439627495,0.746485234,1.01636327,1.242058391,1.432190695,1.597886773,1.747889819,1.887733039,2.020359643
2/12/1999,-0.007841806,0.157577049,0.450925731,0.764167561,1.049155409,1.294176045,1.503106805,1.68389133,1.843778888,1.988067339,2.120233372
2/16/1999,-0.044183171,0.127989741,0.435954387,0.753795274,1.033026519,1.266290815,1.461808909,1.630512234,1.781249001,1.919884407,2.049810952
2/17/1999,-0.007414676,0.187072285,0.497868311,0.807983203,1.07560928,1.297485148,1.483867156,1.646367104,1.793752363,1.931445414,2.062269507
2/18/1999,-0.000243221,0.196016282,0.507538358,0.82228026,1.097791559,1.32871424,1.523467552,1.692540839,1.844234545,1.983960889,2.114800053
2/19/1999,-0.01881208,0.174257655,0.486985323,0.804839512,1.084186138,1.318733274,1.516292123,1.687084871,1.839402503,1.978803094,2.108585019
2/22/1999,0.008893266,0.195311898,0.493700396,0.80089404,1.074958999,1.308453267,1.507545318,1.681091302,1.836449732,1.978622576,2.110623807
2/23/1999,0.003510799,0.198040095,0.504279891,0.817240082,1.095218143,1.331187451,1.531664607,1.705783266,1.861126647,2.002880065,2.134205453
2/24/1999,0.010507467,0.215085744,0.526540155,0.843188598,1.124663828,1.364026507,1.567494344,1.743924695,1.900765058,2.043198011,2.174471981
2/25/1999,-0.010686656,0.209744188,0.537635357,0.867987168,1.160519988,1.408280452,1.617426161,1.796915351,1.954485952,2.095739453,2.224395266
2/26/1999,0.001880201,0.21516916,0.541229925,0.869410902,1.157479503,1.39938382,1.602855851,1.77805863,1.933328655,2.074361229,2.204646458
3/1/1999,-0.019749862,0.197999571,0.530243235,0.86622029,1.163270049,1.413929493,1.624611671,1.804721656,1.962398512,2.103533532,2.232029322
3/2/1999,-0.017910735,0.199536133,0.529473274,0.859989273,1.149702018,1.392826475,1.597019792,1.772347097,1.927139226,2.067177835,2.196093833
3/3/1999,0.072296433,0.342096312,0.684573049,1.013180682,1.298018471,1.537609267,1.740537383,1.916437131,2.072845118,2.214802997,2.345388177
3/4/1999,0.082753918,0.360287908,0.704878482,1.03452136,1.320834213,1.56239598,1.76740078,1.945097333,2.102779624,2.245392658,2.376023826
3/5/1999,0.089611572,0.35827154,0.698347349,1.025140477,1.308566623,1.547112638,1.749444975,1.925247134,2.082027078,2.224735629,2.3563286
3/8/1999,0.094029531,0.363182292,0.702105904,1.026263074,1.306267026,1.541379382,1.740819398,1.914549189,2.070140497,2.212473022,2.34436215
3/9/1999,0.109209196,0.377872695,0.72045103,1.045600111,1.322268765,1.551333838,1.744231245,1.912559825,2.064730599,2.205826727,2.338467535
3/10/1999,0.121599968,0.411727992,0.757474201,1.079004593,1.351734404,1.578467733,1.770501055,1.938723706,2.090902825,2.231717339,2.363606776
3/11/1999,0.107000516,0.396497329,0.749884583,1.077474562,1.352367993,1.578132178,1.767548767,1.932772998,2.082384517,2.221468366,2.352583889
3/12/1999,0.126594067,0.412564337,0.754165452,1.072251211,1.342161224,1.56670471,1.757210513,1.92455816,2.076451458,2.217468664,2.349932413
3/15/1999,0.118558757,0.406297026,0.756050685,1.077949254,1.345857795,1.564667611,1.748253854,1.909372603,2.056762821,2.195371764,2.327460317
3/16/1999,0.109340823,0.392542578,0.735561262,1.050227584,1.311909331,1.525984173,1.706255295,1.865219631,2.011346014,2.149358344,2.28134676
3/17/1999,0.145320081,0.446678794,0.787538853,1.096304153,1.354434875,1.568155446,1.750253482,1.911939213,2.060693913,2.200651323,2.333637511
3/18/1999,0.145814743,0.441540472,0.779379603,1.087063522,1.345009201,1.558877564,1.741227467,1.903196288,2.05224806,2.192512172,2.325809789
3/19/1999,0.145443528,0.446861101,0.785847357,1.095817882,1.358409967,1.578224791,1.766375975,1.932950743,2.084895941,2.226248182,2.35900373
3/22/1999,0.120716302,0.418523262,0.771807923,1.095745958,1.366318086,1.588413514,1.775238286,1.938935892,2.087902323,2.226997369,2.358569117
3/23/1999,0.142443179,0.445481393,0.795262344,1.11687876,1.388311274,1.613614212,1.804583073,1.972209976,2.124187204,2.265060811,2.397137028
3/24/1999,0.109750819,0.387720113,0.732763657,1.056285418,1.329958868,1.556043998,1.746468782,1.912898507,2.063656459,2.203708469,2.335571894
3/25/1999,0.107069038,0.386818053,0.734237148,1.062013811,1.341259776,1.573093429,1.76849372,1.938587364,2.091524039,2.232343051,2.363772617
3/26/1999,0.119534156,0.400597209,0.750082079,1.081257212,1.364166481,1.59927223,1.797307849,1.9693641,2.123637737,2.265240909,2.396979713
3/29/1999,0.120980602,0.40527775,0.757676521,1.093617796,1.382698911,1.624183077,1.827778123,2.003979348,2.160778339,2.303350373,2.434717224
3/30/1999,0.124475556,0.406365384,0.754619253,1.083991186,1.365178616,1.598920411,1.796024921,1.96755455,2.121633595,2.263290273,2.395251346
3/31/1999,0.147491892,0.445291052,0.796898451,1.126062164,1.40715013,1.641725584,1.840319773,2.013478559,2.168904603,2.311377724,2.4435286
4/1/1999,0.139566184,0.447651287,0.81157264,1.149555099,1.435470906,1.671844679,1.870339569,2.042396407,2.196316432,2.337237298,2.467980891
4/5/1999,0.135626985,0.429297971,0.779764369,1.105726374,1.381405355,1.609635816,1.802204516,1.970474926,2.122524613,2.263186124,2.394947183
4/6/1999,0.119745902,0.401489491,0.749419669,1.072170116,1.341766052,1.562185844,1.746994479,1.908907795,2.056716681,2.195438938,2.327401408
4/7/1999,0.114613238,0.406534999,0.769106405,1.099720568,1.36951097,1.585191768,1.763369749,1.918960743,2.061984162,2.197935113,2.329135601
4/8/1999,0.125659169,0.41814124,0.776402141,1.096860886,1.353105132,1.554947584,1.721291046,1.868258191,2.006198128,2.140372864,2.272572878
4/9/1999,0.108143359,0.391741589,0.752328633,1.078897986,1.341225747,1.547700115,1.716996082,1.86548964,2.00390701,2.137863491,2.269433886
4/12/1999,0.083214794,0.360569018,0.720534373,1.0456725,1.305034004,1.507666614,1.673036424,1.818102097,1.953922137,2.08624266,2.217131178
4/13/1999,0.097203617,0.382402965,0.74358506,1.072119311,1.338223746,1.549322301,1.722949627,1.87470226,2.014961689,2.149330144,2.280069502
4/14/1999,0.100227981,0.393955119,0.763273265,1.096698163,1.364561885,1.575362909,1.747707912,1.897952044,2.036909788,2.170373854,2.300643869
4/15/1999,0.115678018,0.415006496,0.784667114,1.119174164,1.389869322,1.604579137,1.7809772,1.934715378,2.076220287,2.211153864,2.341855502
4/16/1999,0.105383705,0.401475233,0.77185691,1.109491099,1.384371664,1.603231075,1.783062018,1.939217453,2.082091317,2.217465329,2.347867861
4/19/1999,0.117888921,0.41053578,0.777626139,1.112202886,1.38390191,1.59973411,1.777120364,1.931696823,2.07393845,2.209551641,2.340899753
4/20/1999,0.12023569,0.407698954,0.768393135,1.098626894,1.368343357,1.583893735,1.761928045,1.917492087,2.060693354,2.197049413,2.328854746
4/21/1999,0.133717841,0.435170292,0.800703441,1.129909214,1.39598191,1.607364722,1.781793132,1.934738644,2.07636508,2.212066791,2.343944655
4/22/1999,0.130220329,0.432716446,0.803738566,1.142567355,1.420055151,1.642400094,1.825885659,1.985325114,2.130794123,2.267937879,2.399274015
4/23/1999,0.136737692,0.444253761,0.813868292,1.149206032,1.423404528,1.643397707,1.825472168,1.984201372,2.129401518,2.2665141,2.397918863
4/26/1999,0.14274029,0.445523081,0.810885491,1.142484666,1.413262442,1.630317661,1.810171416,1.967531756,2.112220375,2.249586253,2.381861495
4/27/1999,0.13124362,0.426565465,0.787370161,1.115728179,1.384091566,1.599331596,1.777840571,1.934250935,2.078336535,2.215410009,2.34766958
4/28/1999,0.086756221,0.363249575,0.723321894,1.058425204,1.335459098,1.55844314,1.742577276,1.902266649,2.047546344,2.184187645,2.314885167
4/29/1999,0.090669035,0.365890398,0.721613081,1.050141493,1.319855162,1.536052867,1.714716688,1.870571079,2.013649098,2.14953535,2.280652727
4/30/1999,0.099002572,0.383097995,0.743521741,1.083081512,1.369843641,1.605198171,1.801407669,1.970855627,2.122599239,2.262226224,2.392741773
5/3/1999,0.097002142,0.376106457,0.733234469,1.072701589,1.361729494,1.600406101,1.79995821,1.972151256,2.125773218,2.266374858,2.397056429
5/4/1999,0.08885844,0.360527665,0.713083608,1.055016948,1.3519227,1.600707225,1.809923996,1.989721456,2.148208488,2.290898888,2.421224981
5/5/1999,0.095526529,0.371090057,0.724315331,1.064224597,1.357641477,1.602633358,1.808531891,1.985873514,2.142870834,2.284970147,2.415450578
5/6/1999,0.094960263,0.375587652,0.727452444,1.069849623,1.371138075,1.626950757,1.843699215,2.029859597,2.192629622,2.337248997,2.467293624
5/7/1999,0.093587722,0.375436778,0.733247116,1.083739653,1.39304687,1.655597489,1.877353536,2.066773807,2.231247568,2.376286941,2.505754997
5/10/1999,0.092227928,0.380061722,0.741059019,1.090742332,1.396690791,1.654926062,1.872523378,2.058547283,2.220621598,2.364264657,2.493223614
5/11/1999,0.087460074,0.38169501,0.748146884,1.10221816,1.411852379,1.67308396,1.892885613,2.080269592,2.242896931,2.386393733,2.514652789
5/12/1999,0.12290447,0.446317531,0.821771875,1.171546976,1.470683972,1.720205367,1.929887205,2.109936689,2.268224491,2.410066165,2.538818551
5/13/1999,0.128356052,0.448610025,0.819478129,1.159686374,1.445687103,1.681394009,1.878991206,2.0500678,2.20296417,2.34284636,2.472574812
5/14/1999,0.110111781,0.417205721,0.784542569,1.137427986,1.447236472,1.710289108,1.932817459,2.123021276,2.287991669,2.433057498,2.562023354
5/17/1999,0.079919855,0.390570583,0.764126563,1.121837091,1.435164021,1.700563834,1.924279797,2.114566057,2.278663988,2.422124983,2.549004357
5/18/1999,0.062142258,0.378392882,0.75837394,1.11778383,1.428952431,1.690189347,1.909248774,2.095341084,2.256201631,2.397558631,2.523449213
5/19/1999,0.040014398,0.359081318,0.745316838,1.10411699,1.408314392,1.659358032,1.867887038,2.04499115,2.199332499,2.336885043,2.461515925
5/20/1999,0.041499219,0.367527405,0.760269031,1.123464835,1.430026656,1.681986856,1.890568408,2.06729083,2.221085751,2.358075914,2.482198888
5/21/1999,0.059213972,0.38700357,0.776562794,1.133705401,1.432991733,1.677982775,1.880935019,2.053845176,2.205697071,2.342406238,2.467577538
5/24/1999,0.074528425,0.394993811,0.776153215,1.128657486,1.426709955,1.672632757,1.877598096,2.052858851,2.20695237,2.34555865,2.472183221
5/25/1999,0.063001515,0.381948384,0.763108376,1.115047001,1.412002335,1.656591211,1.860221939,2.034298442,2.187443024,2.325374402,2.451605139
5/26/1999,0.056333073,0.378537889,0.765050071,1.123018409,1.42582805,1.675435619,1.882869274,2.059420962,2.213791013,2.351883675,2.477441637
5/27/1999,0.020336489,0.344372803,0.737941154,1.102136689,1.409696707,1.662506467,1.871622662,2.048486151,2.202051177,2.338530465,2.461979096
6/1/1999,0.013362176,0.344726708,0.745408644,1.120487649,1.441985713,1.709190713,1.930821153,2.116937983,2.276026618,2.414465256,2.536833157
6/2/1999,0.049687158,0.400119228,0.802559855,1.172364243,1.487018326,1.748327726,1.965873751,2.149749648,2.308125027,2.446964176,2.570448727
6/3/1999,0.054473369,0.406507629,0.809486865,1.179123941,1.493165301,1.753708604,1.970560297,2.153938324,2.312052686,2.450853466,2.574479698
6/4/1999,0.061384314,0.413350269,0.813386004,1.181460023,1.495936884,1.758259163,1.977397936,2.16294044,2.322733022,2.462576996,2.586604479
6/7/1999,0.043397016,0.390560933,0.791514811,1.159814521,1.472698524,1.732174083,1.948073054,2.130663782,2.288198593,2.426651166,2.550164566
6/8/1999,0.047721919,0.395307023,0.793030236,1.160184323,1.474848732,1.737935137,1.957918925,2.144073358,2.304112912,2.443835386,2.567441005
6/9/1999,0.062015734,0.430134353,0.835241447,1.202259709,1.513929108,1.773601653,1.990736977,2.174850657,2.333588055,2.472580461,2.595854936
6/10/1999,0.064267145,0.437757375,0.84800319,1.219806242,1.535689035,1.798806353,2.018523562,2.204365052,2.364056515,2.503348109,2.626399497
6/11/1999,0.091122831,0.462174701,0.866879241,1.243384438,1.572789843,1.853372522,2.090211436,2.290139029,2.459643552,2.604256035,2.7285247
6/14/1999,0.084104476,0.4528174,0.857549394,1.231644529,1.556107987,1.830602414,2.061583165,2.256786085,2.423118102,2.566174016,2.690349907
6/15/1999,0.087666268,0.453132455,0.853057879,1.224505536,1.548745886,1.824590475,2.057558908,2.254708163,2.42255943,2.566548602,2.69105965
6/16/1999,0.193180892,0.622163218,1.036289474,1.397324369,1.702259396,1.958781996,2.176550255,2.363869443,2.526982519,2.670375592,2.797287949
6/17/1999,0.225775963,0.649026196,1.053638888,1.402294649,1.693083108,1.935959379,2.142559791,2.322277365,2.481600594,2.624685171,2.75413061
6/18/1999,0.211085979,0.643927364,1.055988089,1.406659693,1.695827177,1.935381205,2.138264777,2.314611956,2.471268337,2.612512414,2.740931685
6/21/1999,0.234470136,0.679091555,1.089993199,1.439736351,1.731595996,1.976626758,2.185924359,2.368074332,2.528997371,2.672601076,2.801484131
6/22/1999,0.233392071,0.671156029,1.079777682,1.433255001,1.73250027,1.985969709,2.202941583,2.391036499,2.555845257,2.701339457,2.830391092
6/23/1999,0.309995291,0.809877546,1.239123309,1.591952925,1.882555602,2.126355828,2.335590115,2.518664258,2.680949007,2.825828138,2.955525511
6/24/1999,0.315740876,0.822709631,1.25502446,1.609724882,1.902145283,2.147837331,2.358825362,2.543292033,2.706478639,2.851737304,2.981330155
6/25/1999,0.324815807,0.827869434,1.253074017,1.601570123,1.889674383,2.132847876,2.342712507,2.527028205,2.69068781,2.836783243,2.967391853
6/28/1999,0.329545656,0.827304765,1.247677185,1.590092335,1.871054134,2.107134696,2.31099538,2.491009236,2.652260849,2.797735816,2.929235703
6/29/1999,0.334502157,0.82997685,1.247730914,1.586521785,1.863134552,2.094896364,2.295134891,2.472605727,2.632506864,2.777749886,2.909957001
6/30/1999,0.440591902,0.978656365,1.399673859,1.725374382,1.984107667,2.199416111,2.387440509,2.557633562,2.714745793,2.860739102,2.99615934
7/1/1999,0.44159679,0.976086807,1.39568897,1.722296444,1.983246943,2.201175425,2.391653631,2.563856386,2.722446923,2.869406331,3.005350549
7/2/1999,0.430654506,0.956358122,1.369842369,1.692812823,1.952051385,2.16946239,2.360007393,2.532464744,2.691288912,2.838380409,2.974348691
7/6/1999,0.417452432,0.954256115,1.376272299,1.70427307,1.966462209,2.185562882,2.376866544,2.549301151,2.707444743,2.853339169,2.987749027
7/7/1999,0.412906537,0.966888954,1.402353442,1.737353712,2.001791137,2.220367783,2.409817463,2.579955719,2.735846875,2.879766638,3.012566654
7/8/1999,0.415658943,0.967965328,1.399229175,1.726755727,1.981978314,2.191448326,2.373226323,2.537798134,2.690383846,2.833090062,2.966429564
7/9/1999,0.418323954,0.964062145,1.39129276,1.717709861,1.973569109,2.184444674,2.367807857,2.53384404,2.687646537,2.831288676,2.965296315
7/13/1999,0.432496645,0.967608321,1.384797621,1.69971817,1.942771907,2.141263068,2.314345402,2.473191743,2.623171893,2.766128919,2.902072656
7/14/1999,0.428292744,0.974115417,1.399278392,1.717870265,1.961636232,2.159247958,2.330792034,2.487986439,2.636483223,2.7782484,2.913324118
7/15/1999,0.423584304,0.966643755,1.391296626,1.709827418,1.953365005,2.150517936,2.321490629,2.478134135,2.626193737,2.767682665,2.902654554
7/16/1999,0.440350659,0.983623121,1.405013483,1.719864257,1.960080341,2.15463473,2.323892046,2.479699314,2.627687262,2.769698695,2.905602692
7/19/1999,0.448632417,0.989496857,1.409306949,1.723716653,1.963955576,2.158682419,2.32819669,2.484356002,2.632797682,2.775348201,2.911842887
7/20/1999,0.456388078,1.002846451,1.425773254,1.741905841,1.983020059,2.178140168,2.347791037,2.50394727,2.652295155,2.794675391,2.930924305
7/22/1999,0.378219697,0.888847388,1.308169261,1.641555129,1.90963382,2.13259888,2.32553763,2.497969709,2.655169214,2.799737651,2.932821138
7/23/1999,0.369871971,0.881393849,1.304190294,1.642881846,1.917046408,2.145778777,2.343401747,2.519075535,2.6780307,2.823021142,2.955442664
7/26/1999,0.367612018,0.876470811,1.297921527,1.63656844,1.911516561,2.141371275,2.340111247,2.516709876,2.676327124,2.82171697,2.954311568
7/27/1999,0.370834629,0.882701439,1.303580442,1.638245092,1.907465739,2.131410072,2.325071695,2.497910976,2.655201529,2.799589768,2.932290358
7/28/1999,0.391818477,0.915353929,1.338088989,1.669043599,1.932329445,2.150308783,2.339151274,2.508767458,2.664442787,2.80860859,2.942171471
7/29/1999,0.380353751,0.912011243,1.341904884,1.679543185,1.949444781,2.173470519,2.367144663,2.539984082,2.697190689,2.841344419,2.973631599
7/30/1999,0.380665157,0.911365896,1.342137803,1.683539044,1.958923483,2.188734378,2.387475765,2.564125959,2.723720977,2.868910657,3.001077435
8/2/1999,0.377680032,0.903444152,1.332489681,1.674040583,1.950309458,2.181126563,2.380742954,2.558072467,2.718167061,2.86371753,2.996148312
8/3/1999,0.381545807,0.905824588,1.332580076,1.674250411,1.952892154,2.18723142,2.390482325,2.570880774,2.733149617,2.879901125,3.012632896
8/4/1999,0.380012735,0.897977719,1.323040765,1.667115457,1.950161638,2.189255232,2.396644999,2.580131391,2.744335435,2.891951684,3.024647963
8/5/1999,0.395529679,0.905992915,1.322590806,1.660272609,1.938863072,2.175091672,2.380934151,2.563948826,2.728518844,2.877107051,3.011167661
8/6/1999,0.371649792,0.885568879,1.306061764,1.651416716,1.941341666,2.190078664,2.407100581,2.598391413,2.767733217,2.917690168,3.050222228
8/9/1999,0.35353124,0.869229372,1.297339632,1.652040971,1.951095686,2.207549631,2.430285993,2.625172342,2.796175343,2.946197139,3.077586663
8/10/1999,0.358917771,0.877214307,1.308201151,1.667050364,1.970840964,2.231817653,2.458324792,2.655973506,2.828681623,2.979430138,3.110713762
8/11/1999,0.360726651,0.877588173,1.308996543,1.666701477,1.967355498,2.224159314,2.446552268,2.640902391,2.811489302,2.96135471,3.092868907
8/12/1999,0.382248897,0.898428581,1.328440448,1.688549902,1.994285111,2.257150349,2.485349321,2.684546968,2.85871693,3.010848402,3.14340574
8/13/1999,0.380176392,0.889812431,1.312463411,1.66050445,1.951054502,2.198543731,2.41351894,2.602941322,2.771182236,2.921029114,3.054412937
8/16/1999,0.394018682,0.895028523,1.311916494,1.657821723,1.9481835,2.196374801,2.41247559,2.603262512,2.773018773,2.924463707,3.05946053
8/17/1999,0.400806036,0.897477864,1.307360148,1.643761325,1.923580852,2.161883412,2.369947512,2.555118466,2.721750429,2.872321075,3.008293334
8/18/1999,0.388655038,0.881612648,1.292313813,1.630598246,1.912068454,2.15140525,2.359884441,2.54498451,2.711218296,2.861204661,2.996518003
8/19/1999,0.390291389,0.88919621,1.304544833,1.647314355,1.933200165,2.176520748,2.388186468,2.57546924,2.74284211,2.893005526,3.027685787
8/20/1999,0.39398707,0.889873573,1.303011789,1.644043889,1.928330446,2.170221155,2.380772702,2.567366429,2.734507579,2.88486305,3.020085155
8/23/1999,0.398078779,0.888101187,1.294801524,1.630718265,1.911440399,2.151123358,2.360548829,2.546841726,2.714291673,2.865389265,3.001643458
8/24/1999,0.420241,0.905697552,1.305761419,1.636432862,1.913323523,2.150444679,2.358488229,2.544458478,2.71246674,2.864786603,3.002701822
8/25/1999,0.419729559,0.889048523,1.27987141,1.601618496,1.868172506,2.094646084,2.293348015,2.472422179,2.636459837,2.787690091,2.927027191
8/26/1999,0.395299119,0.861147855,1.254764414,1.578743682,1.845780881,2.071317855,2.268293658,2.445407882,2.607641184,2.757454101,2.8958704
8/27/1999,0.387631363,0.85422595,1.254355346,1.588505173,1.866787524,2.102634261,2.307832332,2.490652282,2.656122424,2.807013351,2.944772665
8/30/1999,0.391161876,0.862674129,1.263316792,1.602543955,1.890954316,2.139238945,2.356326263,2.548587269,2.720180663,2.873771091,3.011163656
8/31/1999,0.391763018,0.867725405,1.274107836,1.619248865,1.912920385,2.165394732,2.385479515,2.579600171,2.752057486,2.905692863,3.042493318
9/1/1999,0.402293666,0.865622247,1.264630952,1.609611109,1.907431467,2.165715211,2.391604062,2.590665483,2.766861548,2.922990528,3.061149244
9/2/1999,0.424925269,0.890655315,1.289514314,1.638106415,1.942661446,2.208892276,2.442343794,2.647608267,2.828208936,2.986873799,3.125850013
9/3/1999,0.42675738,0.890954085,1.286864437,1.626886579,1.918762255,2.171259393,2.392451304,2.588392075,2.763130477,2.919288013,3.05865111
9/7/1999,0.428915236,0.892487777,1.289480278,1.634561896,1.934097547,2.19486435,2.423425125,2.625001118,2.803356005,2.961181738,3.100530098
9/8/1999,0.422440814,0.867936449,1.256747164,1.600313106,1.901342154,2.164501145,2.395397009,2.598921991,2.778794256,2.937764953,3.07797013
9/9/1999,0.426650811,0.87420817,1.263677456,1.610045119,1.915912674,2.184710638,2.420874668,2.628553057,2.811140625,2.971367102,3.11152715
9/10/1999,0.420083735,0.861429533,1.249671266,1.592840408,1.892559306,2.153714895,2.382474435,2.58419649,2.762861046,2.921300907,3.061613031
9/13/1999,0.420460889,0.862165949,1.250856319,1.59573918,1.898147828,2.162286824,2.39374479,2.597537465,2.777513229,2.936517985,3.076744504
9/14/1999,0.422550967,0.867184773,1.259461129,1.61021124,1.919875046,2.191271658,2.428930737,2.637302105,2.820074239,2.980198164,3.120115892
9/15/1999,0.3895623,0.812693912,1.200697956,1.554296345,1.868480929,2.143726312,2.383868118,2.593407585,2.776346033,2.935986028,3.075074562
9/16/1999,0.382788557,0.808096695,1.197410991,1.547687385,1.855165036,2.122486925,2.355208936,2.558836164,2.737777127,2.895344754,3.034070746
9/17/1999,0.374818962,0.800471881,1.190504657,1.537751844,1.839248882,2.099483894,2.325553829,2.523893011,2.699303658,2.855125427,2.993702312
9/20/1999,0.364741877,0.795830427,1.191853366,1.544215051,1.849937305,2.113442591,2.34175166,2.541305044,2.717003629,2.872348495,3.009872182
9/21/1999,0.361959251,0.796270347,1.194733117,1.549671856,1.858280775,2.124627352,2.355322579,2.556544655,2.733104455,2.888542941,3.025509501
9/22/1999,0.330420927,0.736394904,1.126827507,1.484414823,1.799482673,2.072458591,2.308431018,2.513201672,2.691730183,2.847895706,2.984715362
9/23/1999,0.325299976,0.728204524,1.116147606,1.466843273,1.771549859,2.033174932,2.258931259,2.455886214,2.629488827,2.7835717,2.920795874
9/24/1999,0.337907308,0.734048271,1.113293022,1.454666611,1.75018757,2.003727453,2.223219914,2.416043543,2.587608732,2.741485779,2.879964609
9/27/1999,0.330171882,0.730587821,1.117022644,1.466166652,1.768876744,2.028332041,2.252158299,2.447717206,2.620582335,2.774575882,2.912266226
9/28/1999,0.335646486,0.743769929,1.136447596,1.494254698,1.807504648,2.077573471,2.310522397,2.512805193,2.689692256,2.845122388,2.982021608
9/29/1999,0.296565246,0.688436239,1.07962704,1.445741015,1.772077144,2.055797178,2.300262811,2.510661993,2.692017207,2.848617962,2.984027693
9/30/1999,0.300066296,0.694281598,1.08520086,1.445790811,1.76298544,2.036527146,2.271813467,2.475187212,2.652086161,2.806726439,2.94232789
10/1/1999,0.2869896,0.679044073,1.071857005,1.440405499,1.769632158,2.056164057,2.302918367,2.514844911,2.696916665,2.853500143,2.988302113
10/4/1999,0.295768056,0.686786075,1.077421064,1.441669085,1.765024726,2.045391326,2.286796411,2.494835946,2.67469745,2.830664779,2.966196138
10/5/1999,0.288587299,0.679821683,1.072982182,1.443280717,1.774987334,2.06408927,2.313097741,2.526771304,2.710037221,2.867299608,3.002343106
10/6/1999,0.267369821,0.664169824,1.0687513,1.444153027,1.774003301,2.056969488,2.298392671,2.505041029,2.682957253,2.836978205,2.970881112
10/7/1999,0.271034661,0.669997654,1.076977832,1.453718156,1.783703867,2.066035478,2.30655462,2.51239192,2.689785166,2.843635804,2.977702984
