date,n1y_liq,n2y_liq,n3y_liq,n4y_liq,n5y_liq,n6y_liq,n7y_liq,n8y_liq,n9y_liq,n10y_liq,n11y_liq
1/4/1999,0.089314373,0.263992475,0.257083375,0.160184317,0.056510685,-0.012689934,-0.035764618,-0.016332248,0.035940529,0.11017499,0.196450678
1/5/1999,0.089010304,0.263093718,0.25620814,0.159638973,0.056318296,-0.012646732,-0.035642858,-0.016276645,0.03581817,0.109799902,0.195781865
1/6/1999,0.087696403,0.259210132,0.252426194,0.157282506,0.055486969,-0.01246005,-0.035116726,-0.016036382,0.03528945,0.108179121,0.192891885
1/7/1999,0.092437039,0.273222346,0.266071686,0.165784782,0.058486447,-0.013133608,-0.037015043,-0.016903267,0.037197104,0.114026998,0.20331911
1/8/1999,0.091965899,0.271829767,0.264715552,0.164939798,0.05818835,-0.013066667,-0.036826382,-0.016817113,0.037007516,0.113445817,0.202282818
1/11/1999,0.09596098,0.283638297,0.276215035,0.172104931,0.060716104,-0.013634295,-0.038426153,-0.017547663,0.038615155,0.118374005,0.211070166
1/12/1999,0.093152937,0.275338375,0.268132335,0.167068738,0.058939408,-0.013235324,-0.037301714,-0.017034178,0.037485185,0.114910104,0.204893758
1/13/1999,0.090018875,0.266074819,0.259111221,0.161447834,0.056956436,-0.012790031,-0.036046725,-0.016461075,0.036224024,0.111044039,0.198000259
1/14/1999,0.088893653,0.262748925,0.255872371,0.159429761,0.056244489,-0.012630158,-0.035596147,-0.016255314,0.035771229,0.109656005,0.195525286
1/15/1999,0.09023732,0.266720492,0.259739996,0.161839612,0.057094649,-0.012821068,-0.036134198,-0.016501021,0.036311927,0.111313505,0.198480738
1/19/1999,0.089566531,0.264737795,0.257809189,0.160636559,0.05667023,-0.012725761,-0.035865591,-0.016378358,0.036041999,0.110486043,0.197005309
1/20/1999,0.090696491,0.268077694,0.261061678,0.16266313,0.057385174,-0.012886308,-0.036318067,-0.016584986,0.0364967,0.111879922,0.199490704
1/21/1999,0.090445885,0.26733696,0.26034033,0.162213671,0.057226612,-0.012850701,-0.036217715,-0.016539159,0.036395855,0.111570783,0.198939485
1/22/1999,0.089892881,0.265702408,0.258748556,0.161221863,0.056876716,-0.01277213,-0.035996272,-0.016438036,0.036173323,0.110888616,0.197723128
1/25/1999,0.089760059,0.265309819,0.258366242,0.16098365,0.056792678,-0.012753258,-0.035943086,-0.016413748,0.036119875,0.110724773,0.197430982
1/26/1999,0.089662323,0.265020933,0.258084917,0.160808361,0.056730839,-0.012739372,-0.035903949,-0.016395875,0.036080546,0.110604208,0.197216007
1/27/1999,0.087832738,0.259613107,0.252818622,0.157527021,0.05557323,-0.012479421,-0.035171319,-0.016061313,0.035344312,0.108347299,0.193191759
1/28/1999,0.087745443,0.259355084,0.252567352,0.157370459,0.055517997,-0.012467018,-0.035136363,-0.01604535,0.035309184,0.108239615,0.192999751
1/29/1999,0.08754287,0.258756324,0.251984263,0.157007146,0.055389826,-0.012438236,-0.035055246,-0.016008307,0.035227668,0.107989728,0.192554183
2/1/1999,0.0884509,0.26144025,0.254597946,0.158635688,0.055964352,-0.012567251,-0.035418853,-0.016174351,0.035593063,0.109109841,0.194551433
2/2/1999,0.088346063,0.261130376,0.254296182,0.158447664,0.05589802,-0.012552355,-0.035376872,-0.016155181,0.035550876,0.108980518,0.194320839
2/3/1999,0.086322734,0.255149887,0.248472212,0.154818846,0.054617826,-0.012264877,-0.03456666,-0.01578519,0.034736679,0.106484612,0.189870443
2/4/1999,0.086132691,0.254588164,0.24792519,0.154478006,0.054497582,-0.012237876,-0.03449056,-0.015750438,0.034660205,0.106250182,0.189452435
2/5/1999,0.086559975,0.255851115,0.249155087,0.155244335,0.054767932,-0.012298585,-0.03466166,-0.015828572,0.034832146,0.106777264,0.190392264
2/8/1999,0.086896623,0.256846167,0.250124098,0.155848108,0.054980934,-0.012346416,-0.034796465,-0.015890132,0.034967615,0.10719254,0.191132734
2/9/1999,0.088133364,0.260501688,0.253683948,0.158066191,0.055763442,-0.012522135,-0.0352917,-0.016116286,0.035465286,0.108718141,0.193853
2/10/1999,0.091117087,0.269320878,0.262272325,0.163417464,0.057651292,-0.012946067,-0.036486488,-0.016661897,0.03666595,0.112398754,0.200415822
2/11/1999,0.090264608,0.266801148,0.259818541,0.161888553,0.057111915,-0.012824945,-0.036145125,-0.016506011,0.036322908,0.111347166,0.198540759
2/12/1999,0.090372369,0.267119664,0.26012872,0.16208182,0.057180097,-0.012840256,-0.036188276,-0.016525716,0.036366272,0.111480096,0.198777783
2/16/1999,0.089494411,0.264524626,0.257601599,0.160507214,0.056624599,-0.012715514,-0.035836711,-0.016365171,0.036012977,0.110397079,0.196846679
2/17/1999,0.085668723,0.253216784,0.246589701,0.153645885,0.054204022,-0.012171954,-0.034304771,-0.015665596,0.034473502,0.105677848,0.188431919
2/18/1999,0.085157069,0.251704452,0.245116949,0.152728239,0.05388029,-0.012099258,-0.034099887,-0.015572033,0.03426761,0.10504669,0.187306514
2/19/1999,0.08555971,0.252894565,0.246275915,0.15345037,0.054135047,-0.012156465,-0.034261118,-0.015645661,0.034429635,0.105543373,0.188192139
2/22/1999,0.085583935,0.252966169,0.246345645,0.153493818,0.054150375,-0.012159907,-0.034270819,-0.015650091,0.034439383,0.105573256,0.188245424
2/23/1999,0.085044714,0.251372357,0.244793545,0.152526731,0.053809201,-0.012083294,-0.034054896,-0.015551488,0.034222398,0.104908093,0.187059384
2/24/1999,0.083999963,0.248284318,0.241786325,0.150652983,0.05314817,-0.011934854,-0.033636541,-0.015360442,0.033801985,0.103619326,0.184761412
2/25/1999,0.084017088,0.248334934,0.241835617,0.150683696,0.053159005,-0.011937287,-0.033643398,-0.015363574,0.033808876,0.103640451,0.184799079
2/26/1999,0.083809085,0.247720126,0.241236899,0.150310645,0.053027398,-0.011907734,-0.033560107,-0.015325538,0.033725175,0.103383865,0.184341567
3/1/1999,0.084507023,0.249783069,0.243245852,0.15156239,0.053468995,-0.012006898,-0.033839586,-0.015453164,0.034006029,0.104244817,0.185876712
3/2/1999,0.084308627,0.249196655,0.242674785,0.151206567,0.053343467,-0.01197871,-0.033760141,-0.015416885,0.033926193,0.104000082,0.18544033
3/3/1999,0.076374126,0.225744118,0.219836038,0.136976129,0.048323176,-0.010851362,-0.030582887,-0.013965962,0.030733312,0.094212368,0.167988065
3/4/1999,0.075692894,0.223730557,0.217875175,0.135754349,0.04789215,-0.010754572,-0.030310098,-0.013841391,0.030459181,0.093372025,0.166489668
3/5/1999,0.075958954,0.224516969,0.218641006,0.136231525,0.04806049,-0.010792374,-0.030416638,-0.013890043,0.030566245,0.093700227,0.167074879
3/8/1999,0.076194942,0.225214493,0.219320275,0.136654766,0.048209804,-0.010825904,-0.030511136,-0.013933196,0.030661207,0.093991333,0.167593943
3/9/1999,0.076162363,0.225118198,0.2192265,0.136596336,0.04818919,-0.010821275,-0.03049809,-0.013927239,0.030648098,0.093951145,0.167522285
3/10/1999,0.073867031,0.218333731,0.212619592,0.132479683,0.046736896,-0.01049515,-0.029578958,-0.013507509,0.029724445,0.091119706,0.162473606
3/11/1999,0.073635638,0.217649786,0.211953548,0.132064682,0.046590489,-0.010462274,-0.0294863,-0.013465196,0.029631331,0.090834268,0.161964647
3/12/1999,0.074390798,0.219881864,0.214127209,0.133419054,0.047068292,-0.010569568,-0.029788693,-0.013603286,0.029935211,0.091765806,0.163625653
3/15/1999,0.073441835,0.217076952,0.211395705,0.1317171,0.046467867,-0.010434738,-0.029408695,-0.013429757,0.029553344,0.0905952,0.161538371
3/16/1999,0.074074616,0.218947305,0.213217108,0.132851985,0.046868238,-0.010524644,-0.029662083,-0.013545468,0.029807978,0.091375776,0.162930198
3/17/1999,0.072429507,0.214084746,0.20848181,0.129901501,0.045827351,-0.010290905,-0.029003323,-0.01324464,0.029145979,0.089346429,0.159311713
3/18/1999,0.072674266,0.214808196,0.209186327,0.130340474,0.045982214,-0.01032568,-0.029101333,-0.013289397,0.029244471,0.089648355,0.15985007
3/19/1999,0.072696403,0.214873628,0.209250046,0.130380176,0.04599622,-0.010328826,-0.029110198,-0.013293445,0.029253379,0.089675662,0.159898761
3/22/1999,0.072379386,0.2139366,0.208337541,0.12981161,0.045795638,-0.010283783,-0.028983253,-0.013235474,0.02912581,0.089284601,0.15920147
3/23/1999,0.071969227,0.212724265,0.207156936,0.129075994,0.045536124,-0.010225507,-0.028819011,-0.013160472,0.02896076,0.088778644,0.158299308
3/24/1999,0.074857462,0.221261215,0.21547046,0.134256011,0.047363558,-0.010635872,-0.029975562,-0.013688622,0.030122999,0.092341467,0.164652101
3/25/1999,0.075227942,0.222356267,0.216536852,0.134920462,0.047597967,-0.010688511,-0.030123915,-0.013756368,0.030272082,0.092798477,0.165466986
3/26/1999,0.07494601,0.221522941,0.215725336,0.13441482,0.047419584,-0.010648453,-0.03001102,-0.013704814,0.030158631,0.092450696,0.164846865
3/29/1999,0.075095121,0.221963678,0.216154538,0.134682248,0.047513928,-0.010669639,-0.030070729,-0.01373208,0.030218634,0.092634633,0.16517484
3/30/1999,0.074820707,0.221152574,0.215364662,0.13419009,0.047340302,-0.01063065,-0.029960844,-0.0136819,0.030108209,0.092296126,0.164571255
3/31/1999,0.072240615,0.213526426,0.207938102,0.129562726,0.045707836,-0.010264066,-0.028927684,-0.013210099,0.029069968,0.089113419,0.158896237
4/1/1999,0.071257821,0.210621515,0.205109217,0.127800095,0.045086005,-0.010124429,-0.028534139,-0.013030382,0.028674487,0.087901079,0.15673454
4/5/1999,0.072821187,0.215242459,0.209609224,0.130603974,0.046075173,-0.010346555,-0.029160166,-0.013316263,0.029303592,0.08982959,0.160173228
4/6/1999,0.074204116,0.219330075,0.21358986,0.133084241,0.046950175,-0.010543044,-0.029713939,-0.013569149,0.029860089,0.091535521,0.163215038
4/7/1999,0.071753791,0.212087487,0.206536822,0.128689612,0.045399814,-0.010194898,-0.028732743,-0.013121077,0.028874067,0.08851289,0.157825447
4/8/1999,0.071105556,0.210171455,0.204670937,0.12752701,0.044989665,-0.010102795,-0.028473167,-0.013002539,0.028613214,0.08771325,0.156399628
4/9/1999,0.072082503,0.213059082,0.20748299,0.129279153,0.045607795,-0.010241602,-0.028864371,-0.013181186,0.029006342,0.088918377,0.158548463
4/12/1999,0.072673098,0.214804745,0.209182965,0.130338379,0.045981475,-0.010325514,-0.029100866,-0.013289183,0.029244001,0.089646914,0.159847502
4/13/1999,0.072314314,0.213744261,0.208150236,0.129694903,0.045754466,-0.010274538,-0.028957196,-0.013223575,0.029099624,0.08920433,0.15905834
4/14/1999,0.071325832,0.210822539,0.205304981,0.127922072,0.045129037,-0.010134093,-0.028561373,-0.013042819,0.028701854,0.087984975,0.156884133
4/15/1999,0.070677597,0.208906508,0.203439095,0.12675947,0.044718888,-0.01004199,-0.028301797,-0.012924281,0.028441002,0.087185336,0.155458314
4/16/1999,0.070729807,0.209060828,0.203589376,0.126853108,0.044751922,-0.010049408,-0.028322704,-0.012933828,0.028462011,0.08724974,0.155573151
4/19/1999,0.070727301,0.20905342,0.203582162,0.126848613,0.044750336,-0.010049052,-0.0283217,-0.01293337,0.028461003,0.087246648,0.155567639
4/20/1999,0.071187999,0.210415136,0.204908239,0.12767487,0.045041828,-0.010114509,-0.02850618,-0.013017614,0.02864639,0.087814948,0.156580963
4/21/1999,0.068438654,0.202288714,0.196994499,0.122743951,0.043302272,-0.009723877,-0.027405245,-0.012514862,0.02754004,0.084423456,0.150533666
4/22/1999,0.069014213,0.203989933,0.198651194,0.12377621,0.043666437,-0.009805654,-0.027635719,-0.012620111,0.027771648,0.085133445,0.151799632
4/23/1999,0.068008029,0.201015887,0.195754983,0.12197163,0.043029808,-0.009662694,-0.027232808,-0.012436117,0.027366755,0.083892253,0.149586488
4/26/1999,0.068091565,0.201262798,0.195995433,0.12212145,0.043082662,-0.009674562,-0.027266258,-0.012451393,0.02740037,0.083995299,0.149770227
4/27/1999,0.06848084,0.202413404,0.197115926,0.12281961,0.043328963,-0.009729871,-0.027422138,-0.012522577,0.027557016,0.084475495,0.150626454
4/28/1999,0.073490199,0.217219904,0.211534916,0.13180384,0.046498468,-0.010441609,-0.029428062,-0.0134386,0.029572806,0.09065486,0.161644749
4/29/1999,0.072874543,0.215400168,0.209762805,0.130699668,0.046108932,-0.010354136,-0.029181531,-0.01332602,0.029325063,0.089895409,0.160290587
4/30/1999,0.072320285,0.213761911,0.208167425,0.129705613,0.045758244,-0.010275386,-0.028959587,-0.013224667,0.029102027,0.089211696,0.159071475
5/3/1999,0.072592193,0.214565607,0.208950087,0.130193276,0.045930285,-0.010314019,-0.029068469,-0.013274389,0.029211444,0.089547112,0.159669547
5/4/1999,0.073499388,0.217247064,0.211561365,0.13182032,0.046504282,-0.010442915,-0.029431741,-0.013440281,0.029576504,0.090666195,0.16166496
5/5/1999,0.071574571,0.211557754,0.206020953,0.128368183,0.045286418,-0.010169434,-0.028660977,-0.013088304,0.028801948,0.08829181,0.157431245
5/6/1999,0.071629287,0.211719481,0.206178448,0.128466315,0.045321038,-0.010177208,-0.028682887,-0.013098309,0.028823966,0.088359306,0.157551595
5/7/1999,0.071780068,0.212165155,0.206612458,0.12873674,0.04541644,-0.010198631,-0.028743265,-0.013125882,0.028884641,0.088545304,0.157883245
5/10/1999,0.071235835,0.210556529,0.205045932,0.127760663,0.045072094,-0.010121306,-0.028525335,-0.013026362,0.028665639,0.087873958,0.156686181
5/11/1999,0.071075029,0.210081224,0.204583067,0.12747226,0.04497035,-0.010098458,-0.028460943,-0.012996957,0.02860093,0.087675593,0.156332482
5/12/1999,0.065265153,0.192908585,0.187859863,0.117052314,0.041294345,-0.009272981,-0.026134464,-0.011934548,0.026263009,0.08050874,0.143553419
5/13/1999,0.065600548,0.193899934,0.188825267,0.117653841,0.041506555,-0.009320635,-0.026268768,-0.011995879,0.026397973,0.080922471,0.144291134
5/14/1999,0.065796021,0.194477706,0.189387918,0.118004419,0.041630234,-0.009348408,-0.026347042,-0.012031624,0.026476632,0.081163599,0.144721084
5/17/1999,0.06600653,0.195099923,0.18999385,0.118381965,0.041763427,-0.009378317,-0.026431337,-0.012070118,0.026561342,0.081423276,0.145184108
5/18/1999,0.065306921,0.193032041,0.187980088,0.117127223,0.041320772,-0.009278916,-0.026151189,-0.011942186,0.026279816,0.080560263,0.143645288
5/19/1999,0.065714125,0.19423564,0.189152187,0.117857539,0.041578417,-0.009336772,-0.026314248,-0.012016648,0.026443677,0.081062575,0.14454095
5/20/1999,0.065634349,0.19399984,0.188922558,0.117714461,0.041527941,-0.009325437,-0.026282303,-0.01200206,0.026411574,0.080964166,0.144365479
5/21/1999,0.065037488,0.192235659,0.187204548,0.116643998,0.041150297,-0.009240634,-0.026043299,-0.011892917,0.026171395,0.0802279,0.143052659
5/24/1999,0.064950193,0.191977637,0.186953279,0.116487436,0.041095065,-0.009228231,-0.026008343,-0.011876954,0.026136267,0.080120217,0.142860651
5/25/1999,0.064729242,0.191324556,0.186317291,0.116091163,0.040955265,-0.009196838,-0.025919866,-0.01183655,0.026047355,0.079847659,0.142374659
5/26/1999,0.064262334,0.189944486,0.184973339,0.115253769,0.040659845,-0.009130499,-0.0257329,-0.01175117,0.025859469,0.079271699,0.141347677
5/27/1999,0.064454048,0.190511147,0.18552517,0.115597606,0.040781145,-0.009157738,-0.025809669,-0.011786227,0.025936616,0.07950819,0.141769359
6/1/1999,0.064505423,0.190662998,0.185673046,0.115689745,0.040813651,-0.009165037,-0.025830241,-0.011795622,0.025957289,0.079571564,0.141882359
6/2/1999,0.060400537,0.178529911,0.173857502,0.108327678,0.038216421,-0.008581808,-0.0241865,-0.011044992,0.024305464,0.074507924,0.132853492
6/3/1999,0.060611046,0.179152128,0.174463434,0.108705225,0.038349614,-0.008611718,-0.024270796,-0.011083487,0.024390173,0.074767601,0.133316516
6/4/1999,0.060628588,0.179203979,0.174513928,0.108736687,0.038360713,-0.00861421,-0.02427782,-0.011086694,0.024397233,0.07478924,0.133355101
6/7/1999,0.061520329,0.181839757,0.177080724,0.110336014,0.038924933,-0.00874091,-0.024634905,-0.01124976,0.024756073,0.07588926,0.135316522
6/8/1999,0.061548731,0.181923707,0.177162476,0.110386952,0.038942903,-0.008744946,-0.024646278,-0.011254954,0.024767502,0.075924295,0.135378993
6/9/1999,0.058335473,0.172426065,0.167913403,0.10462401,0.036909821,-0.008288401,-0.023359576,-0.01066737,0.023474472,0.071960536,0.128311299
6/10/1999,0.058335891,0.1724273,0.167914605,0.10462476,0.036910086,-0.00828846,-0.023359743,-0.010667446,0.02347464,0.071961052,0.128312217
6/11/1999,0.058368052,0.17252236,0.168007178,0.10468244,0.036930435,-0.00829303,-0.023372622,-0.010673327,0.023487582,0.072000724,0.128382957
6/14/1999,0.058331714,0.172414954,0.167902582,0.104617268,0.036907443,-0.008287867,-0.023358071,-0.010666682,0.023472959,0.071955899,0.12830303
6/15/1999,0.0591182,0.174739623,0.170166411,0.106027822,0.037405066,-0.008399612,-0.023673008,-0.010810501,0.023789445,0.07292608,0.130032939
6/16/1999,0.048492984,0.14333396,0.139582684,0.086971617,0.030682315,-0.006889964,-0.019418297,-0.008867548,0.019513808,0.059819196,0.106662334
6/17/1999,0.048163436,0.142359895,0.138634112,0.086380578,0.030473805,-0.006843141,-0.019286335,-0.008807286,0.019381196,0.059412679,0.105937481
6/18/1999,0.048974148,0.144756169,0.140967672,0.08783458,0.030986756,-0.006958328,-0.019610972,-0.008955534,0.01970743,0.060412743,0.107720675
6/21/1999,0.047539845,0.140516703,0.136839159,0.085262173,0.030079248,-0.00675454,-0.019036627,-0.008693254,0.01913026,0.058643438,0.104565865
6/22/1999,0.048164689,0.142363599,0.138637719,0.086382825,0.030474598,-0.006843319,-0.019286836,-0.008807515,0.0193817,0.059414224,0.105940237
6/23/1999,0.036074446,0.106627658,0.103837043,0.064699111,0.022824901,-0.005125517,-0.014445478,-0.006596663,0.014516529,0.044500136,0.079347245
6/24/1999,0.03553439,0.105031376,0.102282539,0.063730526,0.022483198,-0.005048785,-0.01422922,-0.006497907,0.014299208,0.043833942,0.078159368
6/25/1999,0.035953738,0.106270871,0.103489594,0.064482622,0.022748526,-0.005108367,-0.014397142,-0.00657459,0.014467955,0.044351235,0.079081741
6/28/1999,0.03637225,0.107507896,0.104694245,0.065233219,0.023013326,-0.00516783,-0.014564729,-0.00665112,0.014636367,0.044867496,0.080002277
6/29/1999,0.035756176,0.105686926,0.102920932,0.064128298,0.022623526,-0.005080297,-0.014318031,-0.006538463,0.014388456,0.04410753,0.078647197
6/30/1999,0.028833842,0.085226119,0.082995617,0.05171317,0.01824365,-0.00409676,-0.011546085,-0.005272628,0.011602875,0.035568388,0.063421235
7/1/1999,0.027391186,0.080961962,0.078843059,0.049125781,0.017330857,-0.003891785,-0.010968395,-0.00500882,0.011022343,0.033788779,0.060248052
7/2/1999,0.027491428,0.081258255,0.079131598,0.049305565,0.017394282,-0.003906028,-0.011008535,-0.005027151,0.011062682,0.033912434,0.060468539
7/6/1999,0.026948448,0.079653332,0.077568678,0.048331736,0.01705073,-0.00382888,-0.010791107,-0.00492786,0.010844184,0.033242633,0.059274231
7/7/1999,0.027371371,0.080903395,0.078786025,0.049090244,0.01731832,-0.00388897,-0.01096046,-0.005005197,0.01101437,0.033764336,0.060204469
7/8/1999,0.027571021,0.081493513,0.079360699,0.049448313,0.017444642,-0.003917336,-0.011040407,-0.005041705,0.01109471,0.034010617,0.060643606
7/9/1999,0.027301201,0.080695989,0.078584048,0.048964395,0.017273923,-0.003879,-0.010932362,-0.004992366,0.010986133,0.033677777,0.060050127
7/13/1999,0.02734631,0.080829321,0.07871389,0.049045298,0.017302464,-0.003885409,-0.010950425,-0.005000614,0.011004285,0.033733422,0.060149347
7/14/1999,0.026087474,0.077108493,0.075090442,0.046787588,0.016505977,-0.003706552,-0.010446342,-0.00477042,0.010497724,0.032180567,0.057380483
7/15/1999,0.026967102,0.079708469,0.077622372,0.048365191,0.017062533,-0.003831531,-0.010798576,-0.004931271,0.01085169,0.033265644,0.059315261
7/16/1999,0.027291637,0.080667719,0.078556517,0.048947241,0.017267871,-0.003877641,-0.010928532,-0.004990617,0.010982285,0.033665979,0.06002909
7/19/1999,0.026506821,0.078347988,0.076297497,0.047539684,0.016771306,-0.003766133,-0.010614264,-0.004847103,0.010666471,0.032697859,0.058302856
7/20/1999,0.027441583,0.081110924,0.078988123,0.049216168,0.017362745,-0.003898946,-0.010988575,-0.005018036,0.011042624,0.033850947,0.060358902
7/22/1999,0.035754232,0.105681179,0.102915336,0.064124811,0.022622296,-0.005080021,-0.014317253,-0.006538108,0.014387673,0.044105132,0.078642921
7/23/1999,0.036536959,0.107994738,0.105168345,0.065528623,0.02311754,-0.005191232,-0.014630684,-0.006681239,0.014702646,0.045070676,0.080364561
7/26/1999,0.036529024,0.107971282,0.105145503,0.06551439,0.023112519,-0.005190104,-0.014627506,-0.006679788,0.014699453,0.045060886,0.080347106
7/27/1999,0.036108423,0.106728083,0.103934841,0.064760047,0.022846398,-0.005130345,-0.014459083,-0.006602876,0.014530201,0.044542048,0.079421977
7/28/1999,0.032887449,0.097207635,0.094663557,0.058983267,0.020808434,-0.004672703,-0.013169292,-0.006013881,0.013234066,0.040568771,0.072337311
7/29/1999,0.032618882,0.096413815,0.093890513,0.058501596,0.020638508,-0.004634545,-0.013061748,-0.00596477,0.013125994,0.040237477,0.071746588
7/30/1999,0.033068303,0.097742198,0.09518413,0.059307627,0.020922864,-0.004698399,-0.013241712,-0.006046952,0.013306843,0.040791866,0.072735107
8/2/1999,0.033529836,0.099106382,0.096512612,0.060135381,0.021214883,-0.004763975,-0.013426526,-0.006131349,0.013492566,0.041361197,0.073750269
8/3/1999,0.033668923,0.099517489,0.09691296,0.060384831,0.021302886,-0.004783736,-0.013482221,-0.006156783,0.013548535,0.041532769,0.074056195
8/4/1999,0.034370125,0.101590081,0.098931308,0.06164243,0.021746548,-0.004883364,-0.013763008,-0.006285007,0.013830702,0.042397747,0.07559852
8/5/1999,0.034732251,0.102660441,0.099973656,0.062291899,0.021975671,-0.004934816,-0.013908016,-0.006351226,0.013976423,0.042844453,0.076395031
8/6/1999,0.034365531,0.101576501,0.098918084,0.06163419,0.021743641,-0.004882712,-0.013761168,-0.006284166,0.013828853,0.04239208,0.075588414
8/9/1999,0.034365113,0.101575266,0.098916881,0.061633441,0.021743377,-0.004882652,-0.013761001,-0.00628409,0.013828685,0.042391564,0.075587495
8/10/1999,0.034828317,0.102944389,0.100250172,0.062464192,0.022036454,-0.004948465,-0.013946484,-0.006368793,0.014015081,0.042962956,0.076606331
8/11/1999,0.035454599,0.104795533,0.102052869,0.063587422,0.022432713,-0.005037448,-0.014197269,-0.006483316,0.014267099,0.043735515,0.077983865
8/12/1999,0.035330967,0.104430105,0.101697004,0.063365689,0.022354489,-0.005019882,-0.014147762,-0.006460708,0.014217349,0.043583007,0.07771193
8/13/1999,0.035363546,0.1045264,0.101790779,0.063424118,0.022375102,-0.005024511,-0.014160808,-0.006466666,0.014230459,0.043623195,0.077783589
8/16/1999,0.035188539,0.104009121,0.101287038,0.063110246,0.022264372,-0.004999646,-0.014090729,-0.006434664,0.014160036,0.043407313,0.077398654
8/17/1999,0.035059477,0.103627643,0.100915544,0.062878774,0.022182712,-0.004981309,-0.014039048,-0.006411063,0.0141081,0.043248106,0.077114776
8/18/1999,0.035796592,0.105806384,0.103037264,0.064200782,0.022649097,-0.005086039,-0.014334215,-0.006545854,0.014404719,0.044157385,0.078736092
8/19/1999,0.035726422,0.105598979,0.102835287,0.064074934,0.0226047,-0.005076069,-0.014306117,-0.006533022,0.014376482,0.044070826,0.078581751
8/20/1999,0.035860914,0.105996506,0.10322241,0.064316143,0.022689795,-0.005095178,-0.014359972,-0.006557616,0.014430603,0.044236731,0.078877572
8/23/1999,0.035851725,0.105969346,0.103195961,0.064299663,0.022683981,-0.005093873,-0.014356292,-0.006555936,0.014426905,0.044225396,0.07885736
8/24/1999,0.035849637,0.105963173,0.103189949,0.064295918,0.02268266,-0.005093576,-0.014355456,-0.006555554,0.014426065,0.044222819,0.078852767
8/25/1999,0.037102085,0.109665117,0.106795008,0.066542169,0.023475104,-0.005271526,-0.01485698,-0.006784579,0.014930056,0.045767794,0.081607578
8/26/1999,0.037234489,0.110056472,0.10717612,0.066779634,0.023558878,-0.005290338,-0.014909999,-0.006808791,0.014983335,0.045931122,0.081898806
8/27/1999,0.037012702,0.109400922,0.106537727,0.066381862,0.02341855,-0.005258826,-0.014821188,-0.006768235,0.014894088,0.045657535,0.081410977
8/30/1999,0.037078695,0.109595982,0.106727682,0.06650022,0.023460305,-0.005268202,-0.014847614,-0.006780302,0.014920643,0.045738941,0.081556131
8/31/1999,0.037165989,0.109854004,0.106978952,0.066656781,0.023515538,-0.005280605,-0.01488257,-0.006796265,0.014955771,0.045846625,0.081748139
9/1/1999,0.038102559,0.112622285,0.109674782,0.068336507,0.024108121,-0.005413675,-0.015257605,-0.006967529,0.015332651,0.047001943,0.083808162
9/2/1999,0.037955954,0.112188955,0.109252793,0.068073574,0.024015362,-0.005392845,-0.0151989,-0.00694072,0.015273657,0.046821096,0.083485699
9/3/1999,0.038100888,0.112617346,0.109669973,0.068333511,0.024107064,-0.005413437,-0.015256936,-0.006967223,0.015331979,0.046999882,0.083804487
9/7/1999,0.038201548,0.112914874,0.109959714,0.068514044,0.024170753,-0.005427739,-0.015297244,-0.00698563,0.015372485,0.047124052,0.084025893
9/8/1999,0.040337266,0.119227559,0.116107185,0.07234443,0.025522057,-0.005731186,-0.016152461,-0.007376173,0.016231908,0.049758597,0.088723494
9/9/1999,0.040285892,0.119075708,0.115959309,0.072252291,0.025489552,-0.005723886,-0.016131889,-0.007366778,0.016211235,0.049695224,0.088610494
9/10/1999,0.040386552,0.119373237,0.116249051,0.072432824,0.025553241,-0.005738188,-0.016172197,-0.007385185,0.016251741,0.049819394,0.0888319
9/13/1999,0.040395741,0.119400397,0.1162755,0.072449304,0.025559055,-0.005739494,-0.016175876,-0.007386866,0.016255438,0.049830729,0.088852112
9/14/1999,0.040334342,0.119218917,0.11609877,0.072339186,0.025520207,-0.00573077,-0.01615129,-0.007375638,0.016230731,0.04975499,0.088717063
9/15/1999,0.045353842,0.13405539,0.130546948,0.081341603,0.028696128,-0.006443949,-0.018161274,-0.008293516,0.018250602,0.055946865,0.099757662
9/16/1999,0.045394775,0.134176376,0.130664769,0.081415014,0.028722027,-0.006449765,-0.018177665,-0.008301001,0.018267074,0.055997357,0.099847694
9/17/1999,0.045316669,0.133945514,0.130439948,0.081274933,0.028672608,-0.006438667,-0.018146389,-0.008286719,0.018235643,0.055901009,0.099675898
9/20/1999,0.04570678,0.13509859,0.131562846,0.081974592,0.028919438,-0.006494095,-0.018302603,-0.008358055,0.018392626,0.056382235,0.100533962
9/21/1999,0.045751471,0.135230687,0.131691487,0.082054745,0.028947715,-0.006500445,-0.018320499,-0.008366228,0.01841061,0.056437365,0.100632263
9/22/1999,0.051217378,0.151386636,0.147424608,0.091857788,0.032406085,-0.00727705,-0.020509241,-0.009365737,0.020610117,0.063179911,0.112654753
9/23/1999,0.051183129,0.151285402,0.147326024,0.091796362,0.032384415,-0.007272184,-0.020495526,-0.009359474,0.020596335,0.063137662,0.11257942
9/24/1999,0.050912056,0.150484175,0.146545767,0.091310197,0.032212903,-0.007233669,-0.020386979,-0.009309905,0.020487254,0.062803277,0.111983185
9/27/1999,0.050886578,0.150408867,0.14647243,0.091264502,0.032196782,-0.007230049,-0.020376776,-0.009305246,0.020477001,0.062771848,0.111927144
9/28/1999,0.050889919,0.150418744,0.146482048,0.091270494,0.032198896,-0.007230524,-0.020378114,-0.009305857,0.020478346,0.06277597,0.111934494
