year,month,day,FOMCused,DNY3M,DNY6M,DNY1,DNY2,DNY3,DNY5,DNY10,DNF1,DNF2,DNF3,DNF5,DNF10,DRY2,DRY3,DRY5,DRY10,DRF2,DRF3,DRF5,DRF10,stratRF3,Dlsp500,Dbkeveny2,Dbkeveny3,Dbkeveny5,Dbkeveny10,dffr1,dffr2,dedfutbeg2_m,dedfutbeg3,dedfutbeg4
2003,12,9,1,0,.01,.0091,,,.0409,.0362,.0408,,,.0352998,.0275998,,,.0423,.0288,,,.0477998,-.0030999,0,-.8565674,,,-.0014,.0074,0,0,.0400009,.06,.08
2003,12,10,0,0,-.01,-.023,,,-.0300999,-.0216002,-.0419,,,-.0155997,-.0106001,,,-.0613,-.0223,,,-.0554998,.0559001,0,-.1066284,,,.0311999,.0007,0,0,-.0500031,-.07,-.08
2003,12,16,0,.01,-.01,-.0405,,,-.0529001,-.0381999,-.0685,,,-.0474,-.0067997,,,.0074,.0218,,,-.0203001,.0757,0,.6616821,,,-.0603,-.0599999,0,0,-.0100021,-.02,-.04
2003,12,17,0,-.01,-.01,.0029,,,-.0309999,-.0523,-.0095,,,-.0626001,-.0784001,,,.0279,-.0035999,,,-.0195,-.0419002,0,.1254272,,,-.0589,-.0486999,0,0,-.0099945,-.01,-.02
2003,12,23,0,0,.01,.066,,,.1116998,.0944996,.1198001,,,.1057,.0511003,,,.0728,.0566001,,,.1001,-.0116,0,.2814331,,,.0389,.0379,-.03875,.0203947,.0400009,.08,.11
2003,12,24,0,0,0,-.0895,,,-.0915999,-.0795999,-.1404001,,,-.0671,-.0623002,,,-.0693001,-.0699,,,-.0722001,-.0644,0,-.1808472,,,-.0223,-.0096998,0,0,-.0699997,-.1,-.13
2003,12,30,0,.04,-.01,-.0065,,,.0335,.0408998,-.0028,,,.0487003,.0483003,,,.0200001,.0318999,,,.0249,.0552001,0,.0144043,,,.0135,.0089998,0,0,0,0,.01
2003,12,31,0,.01,0,-.0048,,,-.0207999,-.0193,.0014,,,-.0276003,-.0071001,,,-.0132,-.0227001,,,-.0302,-.0293,0,.2052612,,,-.0075999,.0034001,0,0,0,0,0
2004,1,6,0,0,-.02,-.0713999,-.1168001,-.1257,-.1244998,-.1197,-.1516,-.1570001,-.1317997,-.1197,-.1022997,-.0846,-.0899,-.0932001,-.0829999,-.0985,-.1013999,-.0929,-.053,2,.1291504,-.0322,-.0358,-.0313001,-.0367,0,0,-.0500031,-.12,-.16
2004,1,7,0,0,-.01,.0063,-.0042,-.0130999,-.0246,-.0345001,-.0035001,-.0243001,-.0361001,-.0455999,-.0384002,.011,-.0007,-.0135,-.0177,-.0167999,-.0292001,-.033,-.0093999,2,.2364502,-.0152,-.0124,-.0110998,-.0167999,0,0,-.0099945,0,-.01
2004,1,13,0,0,-.01,-.0345,-.0552001,-.0640001,-.0654001,-.0546002,-.0587001,-.0840001,-.0774,-.0587997,-.0304003,-.0577,-.0598,-.0602,-.0513,-.0637,-.0639,-.0567,-.0281,2,-.5345459,.0024999,-.0042001,-.0052,-.0033,0,0,-.0199966,-.04,-.06
2004,1,14,0,-.01,-.01,.0286,.0256001,.0075002,-.0186,-.0444999,.0543001,-.0083001,-.0441,-.0657001,-.0711999,.0009,-.014,-.018,.0146,-.0416,-.0421001,-.0012,.0733001,2,.8259888,.0247,.0215,-.0006,-.0590999,0,0,.0100021,.02,.02
2004,1,20,0,0,.01,-.0125,-.0009,.0098999,.0235,.0326004,-.0023,.0228,.0384998,.0458002,.0367999,-.0236,-.0209,-.0124,.0073,-.0199,-.0105001,.0105,.0352001,2,-.0930786,.0227,.0308,.0359,.0253,0,0,0,.01,.01
2004,1,21,0,0,-.02,-.0139,-.013,-.0174999,-.0246999,-.0196004,-.0112,-.0182002,-.0335,-.0321002,-.0002999,-.0777,-.0647,-.052,-.0481,-.0456,-.0340999,-.0345998,-.0495,2,.7741699,.0647,.0472001,.0272999,.0284998,0,0,0,0,-.01
2004,1,27,0,.01,-.01,-.0287,-.0550001,-.0625,-.0576,-.0464997,-.0611,-.0871,-.0664001,-.0395999,-.0341997,-.0611,-.061,-.0597,-.0533,-.0613,-.0599,-.0548,-.0392001,2,-.9846191,.0061001,-.0015,.0021,.0067999,0,0,-.0100021,-.05,-.07
2004,1,28,1,.03,.02,.1251999,.166,.1649001,.1389999,.1030002,.1983,.1926,.1343,.0791998,.0601997,.0831,.087,.0902001,.0846,.0927,.0959001,.0924001,.0644,1,-1.3703,.0828999,.0779001,.0488,.0184002,0,.0206667,.0800018,.16,.2
2004,2,3,0,0,-.01,-.0422001,-.0636001,-.0653999,-.0582001,-.0449004,-.082,-.0796001,-.0592999,-.0390997,-.0263,-.0154,-.0212,-.0284,-.0304999,-.029,-.0362999,-.04,-.0220001,2,.0678101,-.0482,-.0442001,-.0297999,-.0143998,0,0,-.0400009,-.05,-.08
2004,2,4,0,0,-.01,.0143,.0193001,.0230999,.0227001,.0153003,.0128,.0309999,.0288,.0158997,.0032997,.0124,.0122,.0112,.0063,.0123,.0114,.0079,-.0065999,2,-.8406372,.0069001,.0109,.0115001,.0089998,0,0,0,0,0
2004,2,10,0,.01,0,.0447,.0584,.0570998,.046,.0349998,.0674,.0671,.0427001,.0223999,.0272002,.0336,.0355,.0376,.0361,.0383,.0405,.0401001,.0275002,2,.5014648,.0248001,.0216,.0084,-.0011001,0,0,.0199966,.05,.06
2004,2,11,0,-.02,-.02,-.0754,-.0991,-.1029999,-.0990999,-.0784998,-.1250999,-.1171999,-.1048002,-.0815001,-.0395002,-.1071,-.0895,-.0671,-.0501001,-.0668,-.0443001,-.0276,-.0418,2,1.061096,.0079999,-.0135,-.0319998,-.0283999,0,-.01,-.0699997,-.12,-.15
2004,2,17,0,.03,.02,.0073,.0079,.0062001,.0021,-.0023999,.0088,.0062001,-.0002999,-.0065999,-.0056,.0083,.012,.0158,.0141,.0174,.0210999,.0202999,.0043001,2,.9710083,-.0003999,-.0058,-.0137,-.0165,0,0,0,0,0
2004,2,18,0,-.01,0,.0123,.0147001,.0141001,.0137999,.0117998,.0212001,.0138998,.0125999,.0141001,.0022998,.0098,.0035,-.0039,-.0067999,-.005,-.0123,-.0158999,-.0023,2,-.447876,.0049,.0105999,.0177,.0186,0,0,0,0,0
2004,2,24,0,0,0,-.0060999,-.0082999,-.0086,-.0135999,-.0184002,-.0224,-.0053999,-.0140998,-.0251002,-.0193005,-.0187,-.0228,-.0287,-.033,-.0281,-.0341001,-.0393999,-.0321,2,-.166626,.0104001,.0142,.0151,.0146,0,0,0,-.02,-.03
2004,2,25,0,-.01,0,-.0184001,-.0277001,-.0293,-.0248001,-.0151,-.0297,-.0379,-.0269001,-.0114999,-.0028,-.0263,-.0294,-.0327,-.0326999,-.0335,-.0368999,-.0376999,-.0265999,2,.4012451,-.0014,.0001001,.0079,.0176001,0,0,-.0100021,-.01,-.02
2004,3,2,0,0,.01,.0411,.0534999,.0576999,.0589001,.053,.0626,.0671,.0645001,.0562,.0400996,.0316,.0352,.0373,.0292,.0411,.0429,.0361001,.0083001,2,-.5961304,.0219002,.0225,.0215998,.0237999,0,0,.0500031,.05,.06
2004,3,3,0,0,-.01,.0266,.0259,.0191,.0137,.0160003,.0404,.0116,.0026,.0107999,.02,.0274,.0287,.0246,.0017,.0331,.0286,.0067999,-.0416,2,.1678467,-.0015001,-.0096002,-.0108998,.0143001,0,0,.0099945,.01,.01
2004,3,9,0,0,-.01,-.0017999,-.0172,-.0352,-.0533001,-.0546999,-.0058,-.0569,-.0802002,-.0755,-.04,-.0316,-.0333,-.0353,-.0362999,-.0353,-.0374001,-.0388,-.0346,2,-.5787354,.0144,-.0019,-.0179999,-.0184,0,0,.0099945,.01,0
2004,3,10,0,0,0,.017,.0254999,.0213,.0128,.0058999,.0426,.0221999,.0054002,-.0014997,-.0011001,.0816,.079,.0721,.053,.0769,.0699,.0534999,.0165,2,-1.47406,-.0560999,-.0577002,-.0592999,-.0471001,0,0,.0200043,.03,.03
2004,3,16,1,0,-.01,-.0286,-.0565001,-.0729001,-.0822999,-.0775001,-.0546,-.1027,-.1049001,-.0879998,-.0599999,-.0991001,-.091,-.0828,-.0781,-.0792,-.0718,-.0709001,-.0718999,1,.56073,.0426002,.0181,.0005,.0006001,0,0,-.0400009,-.06,-.08
2004,3,17,0,-.03,0,.0096999,.0125,.013,.0105,.0032001,.0145,.0153,.0118999,.0018001,-.0049996,-.0831,-.0845,-.0797,-.0515,-.0893,-.0839,-.0591,.0079999,2,1.168091,.0955999,.0975001,.0901999,.0546999,0,0,0,.01,.01
2004,3,23,0,0,-.01,-.0081999,-.0054001,-.0036,-.0051999,-.0095,-.0102,.0014999,-.0024998,-.0118999,-.0134001,-.005,-.0046,-.0043,-.0062001,-.0036,-.0035,-.0048001,-.0118001,2,-.1325073,-.0004001,.0010002,-.0008998,-.0033002,0,0,0,0,0
2004,3,24,0,-.02,-.01,-.0111001,-.0114,-.0086,-.0039999,.0002,-.016,-.007,0,.0046997,.0029001,-.0228,-.0238,-.0251,-.027,-.0253,-.0264001,-.0274999,-.0309,2,-.2397461,.0114,.0151999,.0210998,.0272,0,0,0,0,-.01
2004,3,30,0,0,-.01,.0143,.0156,.0106001,.0045002,.0063996,.0235,.0077002,-.0045002,-.0011001,.0133004,.0385,.0344,.027,.017,.0303,.0222,.0112,.006,2,.402771,-.0228999,-.0237999,-.0225,-.0105999,0,0,.0099945,.02,.01
2004,3,31,0,-.01,0,-.0201,-.0524,-.0664001,-.0668001,-.0547996,-.0495,-.1006,-.0846,-.0552001,-.0321002,-.0358,-.0509,-.0545,-.0289999,-.0805,-.0778999,-.0393,.0144,2,-.0701294,-.0166001,-.0155001,-.0123,-.0258,0,0,-.0199966,-.05,-.07
2004,4,6,0,0,-.02,-.0384001,-.0516,-.0573001,-.0597999,-.0492001,-.0631,-.0669999,-.0688999,-.0565,-.0239,-.0135,-.0136,-.012,-.0112,-.0154,-.0118001,-.0088,-.0126998,2,-.2096558,-.0381,-.0437,-.0478001,-.0380001,0,0,-.0399933,-.05,-.07
2004,4,7,0,.01,0,.0034001,.0021,-.0023999,-.0032001,.006,.0136,-.0090001,-.0113001,.0031004,.0221,.0827,.0708,.0732,.0764999,.0349,.0596,.0864,.0707998,2,-.666748,-.0806,-.0732,-.0764,-.0704999,0,0,0,-.01,-.01
2004,4,13,0,0,.02,.0577,.0958,.1076999,.1125002,.1074996,.1121001,.1381998,.1256001,.1154003,.0862999,.0343,.0756,.0918,.0761,.1615999,.1479,.0870001,.053,2,-1.385742,.0614998,.0321,.0207,.0314,0,0,.0499954,.09,.11
2004,4,14,0,.01,.05,.1004,.0987,.0822999,.0639,.0473003,.1362,.0645001,.0402999,.0348997,.0249,.0543,.0364,.0292001,.0328,-.0014999,.0055001,.0293,.0362999,2,-.1124878,.0444,.0459001,.0346999,.0144999,0,.01,.0999985,.11,.13
2004,4,20,0,.01,.02,.0199001,.0404,.0427999,.0396998,.0328999,.0511999,.0569999,.0405998,.0322003,.0184002,.0718,.0462,.0379,.0488,-.0082,.0029,.0451,.0574,2,-1.567932,-.0314,-.0033998,.0018001,-.0159001,0,0,.0199966,.04,.06
2004,4,21,0,.02,.04,.0870999,.1058998,.0973001,.0693002,.0190001,.1387,.1030002,.0589004,.0014997,-.0475001,.0602,.0794,.0699,.0339999,.1340001,.0975,.0212998,.0005,2,.5298462,.0457001,.0179,-.0006001,-.0149999,0,0,.0699997,.09,.09
2004,4,27,0,-.01,-.02,-.041,-.0579002,-.0553,-.0441,-.0278001,-.0734999,-.0639,-.0384998,-.0202003,-.0054002,-.0466,-.0515,-.0470999,-.0338001,-.0669,-.0543998,-.029,-.0193999,2,.2269287,-.0113001,-.0038002,.0029998,.006,0,0,-.0299988,-.05,-.07
2004,4,28,0,-.01,-.01,.0461,.0777001,.0853,.0810001,.0623999,.0945001,.1099999,.0906,.0615001,.0334001,.1308,.1092,.0979,.0992,.0675,.0687,.0927,.0971999,2,-1.389038,-.0531001,-.0238998,-.0168998,-.0368001,.01,.01,.0400009,.06,.09
2004,5,4,1,0,-.02,-.0142,-.0013001,.0107,.0254002,.0403004,-.0081,.0268002,.0409002,.0518999,.0546999,-.07,-.0267,.0014,.0102,.0535001,.0592,.0278001,.0251,1,.1842041,.0687001,.0374,.0239999,.0300999,-.0114815,.01,-.0099945,-.01,-.01
2004,5,5,0,-.01,-.02,.003,.0297,.0420001,.0455999,.0386996,.0252001,.0697999,.0611997,.0430999,.0242,-.0146,-.0038,.0066999,.0069001,.012,.0220001,.02,-.0036001,2,.1766968,.0443001,.0458,.0389001,.0318,0,0,.0199966,.01,.01
2004,5,11,0,-.03,-.01,.0038999,-.0074,-.0124998,-.0151,-.0165,-.0020001,-.0246999,-.0206003,-.0184999,-.0160999,-.0388,-.0391,-.0373,-.0365,-.0415,-.0374,-.0328,-.0404,2,.7633057,.0314,.0265999,.0221999,.02,0,0,-.0200043,-.03,-.03
2004,5,12,0,-.01,-.02,-.0002999,.0077,.0100999,.0153999,.0314002,.0135999,.0147998,.0162001,.0314002,.0592999,-.0985,-.0798,-.0626,-.0395999,-.0475,-.0398002,-.0329001,-.003,2,.1669312,.1062,.0899,.0780001,.0710001,0,0,0,-.01,-.01
2004,5,18,0,-.01,.02,.046,.0599999,.059,.0497,.0318999,.0728998,.0672002,.0476999,.0269003,.0049,.0272,.0236,.013,-.0057998,.0239,.0088999,-.0125,-.0342002,2,.6793823,.0328002,.0353999,.0367,.0376999,0,.0124,.0299988,.05,.06
2004,5,19,0,-.01,.01,.0304,.0509,.0534,.0531001,.0526004,.0719001,.0647998,.0539999,.0528998,.0486999,-.0254,-.0249,-.0231,-.0241001,-.0258,-.0221,-.02,-.0311,2,-.2577515,.0762999,.0783,.0761998,.0767,0,.0129167,.0400009,.07,.09
2004,5,25,0,0,0,.0080999,-.0085001,-.0121,-.0137999,-.0182996,-.0223,-.0229001,-.0165,-.0174999,-.0274,.0463,.0387,.0228001,.0077,.0345,.0128999,-.0099001,.0010002,2,1.597534,-.0548,-.0507998,-.0365999,-.026,0,0,0,-.01,-.02
2004,5,26,0,.01,-.02,-.0462999,-.0711,-.0774,-.0741,-.0550003,-.0873001,-.0962999,-.0830998,-.0567002,-.0211,-.0515,-.064,-.0578001,-.026,-.0971999,-.0770998,-.0228999,.0167,2,.1696167,-.0195999,-.0134001,-.0163,-.029,0,-.0182353,-.0399933,-.08,-.1
2004,6,1,0,.09,.05,.0268,.0471001,.0484998,.0467,.0569997,.0572999,.0622001,.0436997,.0497003,.0796003,-.0576,-.0567,-.0498,-.0374,-.0606,-.0490999,-.0318,-.0206001,2,.0463867,.1047001,.1052001,.0964999,.0943999,0,0,.0399969,.05,.05
2004,6,2,0,0,.01,.0543,.0509,.0495002,.0437,.0237999,.0564001,.0460999,.0451999,.0232,-.0062003,.0631,.0744,.0753001,.0582001,.0994,.092,.0618,.0289001,2,.3374634,-.0122001,-.0249,-.0316,-.0344,0,.0563636,.0500031,.05,.06
2004,6,8,0,.03,.02,.0403,.033,.0195,.0060999,-.0033002,.0548999,.0023,-.0131001,-.0131001,-.0144997,.0841,.0638,.048,.0465002,.0299001,.0199001,.0311,.0513999,2,.1541748,-.0511,-.0443001,-.0418999,-.0498002,0,.01,.0400009,.05,.05
2004,6,9,0,0,.05,.0666,.0670998,.0567,.0454001,.0383,.0939,.0458,.0299997,.0285001,.0342999,.0499,.0513,.0503,.0388999,.0534999,.0537,.0423,.0193,2,-.9544678,.0172,.0053999,-.0049,-.0005999,-.0142857,.04,.0799942,.09,.08
2004,6,15,0,-.07,-.09,-.1378999,-.1866,-.1935,-.197,-.1967001,-.2386,-.2175999,-.2019997,-.2032003,-.1838999,-.2019,-.1953,-.163,-.1152999,-.2063,-.1564,-.0832,-.0706999,2,.5953979,.0153,.0018001,-.0340002,-.0813999,0,-.07,-.1500015,-.2,-.22
2004,6,16,0,-.04,.01,.0548,.0578001,.0574,.0552001,.0482001,.069,.0573001,.0554996,.0482001,.0355997,.0516,.0538,.0402,.0228,.0716,.0431001,.0041001,.0144999,2,.1368408,.0061998,.0035999,.0150001,.0253999,0,-.0213793,.0299988,.07,.07
2004,6,22,0,-.01,-.01,.0026999,-.0003002,.0033998,.0093,.0149002,-.0103998,.0051,.0149999,.0197997,.0204,-.0016,.0006,.0045,.0066001,.0024,.0074999,.0116999,.0041001,2,.362915,.0013001,.0028002,.0048001,.0083001,0,0,.0100021,.02,.01
2004,6,23,0,-.03,0,-.0231998,-.0195999,-.0168998,-.0151999,-.0155001,-.0231001,-.0119002,-.0116,-.0137,-.0175004,.0214,.0197,.0129,.0058999,.0223,.0104001,-.0020001,.0010998,2,.8471069,-.0410001,-.0366001,-.0281,-.0214,0,0,-.0100021,-.01,-.01
2004,6,29,0,0,-.02,-.0144,-.0358,-.0453,-.0509999,-.0507998,-.0407,-.0643001,-.0629001,-.0562997,-.0468001,-.0276,-.0307,-.0361,-.0434,-.0333,-.0399001,-.0474,-.0527,2,.2510986,-.0082002,-.0145998,-.0149,-.0074,0,0,-.0300064,-.04,-.04
2004,6,30,1,-.05,-.07,-.1203001,-.1240001,-.1155999,-.1032002,-.0846,-.1566,-.1077001,-.0925002,-.0777001,-.0570002,-.1172,-.1179,-.1127,-.1041,-.1249,-.1135001,-.0992999,-.0910001,1,.4075928,-.0067999,.0022998,.0094998,.0195,-.01,-.0395238,-.1199951,-.13,-.15
2004,7,6,0,.04,.07,.0135,.0232999,.0263,.0234001,.0161996,.0164001,.0374,.0265999,.0137,.0081,.0334,.0179,.0101,.0287998,-.0081,-.0141001,.0155001,.0603001,2,-.8181763,-.0101001,.0084,.0132999,-.0125999,0,0,0,.02,.02
2004,7,7,0,-.04,-.04,-.0121,-.0007,.0033002,.0039999,.0011001,.0042,.0128,.0091,.0018001,-.0030999,.0011,.0009,.0055,.0134001,-.0033,.005,.0179999,.0209,2,.1897583,-.0017998,.0024002,-.0014999,-.0123,0,0,0,-.01,-.01
2004,7,13,0,0,.02,.0371,.0392001,.0381,.0359001,.0324001,.0442998,.0381,.0342999,.0311003,.0271001,-.0042,.006,.0201,.0231001,.0153,.0357,.0402999,.0172,2,.0708618,.0434,.0321,.0158,.0093,0,.01,.0299988,.05,.06
2004,7,14,0,0,0,.0190001,.0309,.0265999,.0168998,.0025001,.0518,.0284998,.0105,-.0036001,-.0167003,.016,.0165,.0101999,-.0039001,.0218,.0122,-.0091,-.0173998,2,-.3296509,.0149,.0101001,.0067,.0063999,0,0,.0100021,.02,.03
2004,7,20,0,.01,.02,.0928,.1155999,.115,.1076999,.0888,.1496,.1231999,.1065998,.0879002,.0544,.1337,.1301,.1151,.0946,.1348,.1108,.0795999,.0738001,2,.7033081,-.0181,-.0151,-.0074,-.0058,0,.0107143,.0899963,.12,.15
2004,7,21,0,-.01,.01,.0211999,.0466001,.0492001,.0431001,.027,.0749998,.0632,.0462003,.0236001,.0050998,.0575,.0409,.0163,-.0089002,.0226001,-.0053,-.0302,-.0352001,2,-1.342957,-.0109,.0083001,.0267999,.0359001,0,.0111111,.0400009,.06,.06
2004,7,27,0,.01,.01,.0614998,.0900002,.1039,.1175001,.1280003,.1008,.1279998,.1346002,.1401,.1335001,.1131,.1073,.1051999,.1088002,.095,.0973001,.1064999,.1166,2,.9876709,-.0230999,-.0033998,.0123,.0191998,0,.015,.0499954,.07,.09
2004,7,28,0,0,-.01,-.03,-.0340002,-.0325,-.0249999,-.0087004,-.0372999,-.0349998,-.0236998,-.0051003,.0152998,-.0472,-.0529,-.046,-.0437,-.0754,-.0523,-.0269001,-.0560999,2,.053894,.0132,.0203998,.0209999,.0350001,0,-.0176471,-.0299988,-.05,-.06
2004,8,3,0,-.02,-.01,.0021,-.0058,-.0123999,-.0218999,-.0314002,-.0019002,-.0212998,-.0299997,-.0404,-.0361004,.0033,-.0006,-.0088,-.0193999,-.0032001,-.0134,-.0271001,-.0283,2,-.6281738,-.0091,-.0118001,-.0130999,-.0120001,0,0,-.0100021,-.02,-.02
2004,8,4,0,.01,-.01,.0102,.0037,-.0016,-.0032001,.0016003,.0059001,-.0107,-.0109,-.0005002,.0097003,.1325,.0606,.0206001,.033,-.0728999,-.0798,.0041001,.0410001,2,-.0964355,-.1287999,-.0622001,-.0238001,-.0314,0,0,0,.02,.01
2004,8,10,1,-.01,.02,.0879999,.1005001,.0918999,.0716999,.0379,.1285,.0920999,.0599997,.0262003,-.0100999,.1038,.0919999,.0658001,.039,.086,.0514001,.0098,.0256,1,1.289001,-.0033,-.0001001,.0059001,-.0011001,.0147619,.0322222,.0699997,.09,.1
2004,8,11,0,-.06,-.02,-.0321,-.0308001,-.0275998,-.0202999,-.0099998,-.0316999,-.0256999,-.0163999,-.0040002,-.0007,-.0429,-.0416,-.0361,-.0275,-.0427999,-.0351001,-.0221,-.0206001,2,-.3016357,.0121,.0140002,.0158,.0174999,0,0,-.0199966,-.03,-.04
2004,8,17,0,-.01,-.02,-.0389,-.0545001,-.0575001,-.0569999,-.0499001,-.0702,-.0671,-.0606,-.0522003,-.0335999,.049,.0263,.0096,.0098,-.0116,-.0221001,-.0055001,.0129998,2,.2192993,-.1035001,-.0838001,-.0665998,-.0596998,0,-.0103333,-.0299988,-.05,-.06
2004,8,18,0,.01,-.01,-.021,-.0012,.0151,.0243001,.0201001,-.0237,.0439,.0469,.0289001,.0089998,.0204,.028,.024,.0117999,.048,.0359,.0024002,.0162001,2,1.236694,-.0216,-.0128999,.0002999,.0082998,-.0238462,.0035328,0,0,0
2004,8,24,0,0,0,.0172999,-.0004001,-.0030999,-.0009999,.0028,-.0123,-.0150001,-.0031002,.0054998,.0054002,.0214,.0266,.0249,.0157,.0399001,.0327001,.0130999,.0068998,2,.0465698,-.0218,-.0297,-.0259001,-.0129001,0,0,.0100021,0,0
2004,8,25,0,0,-.01,.0144,.0118001,.0047998,-.0072999,-.0239997,.02,-.0012,-.0163,-.0327997,-.0436001,.0645,.0504,.0268999,.0039001,.0367,.0091,-.0200999,-.0094998,2,.796814,-.0527,-.0455999,-.0342,-.0279,0,0,0,.01,0
2004,8,31,0,-.02,-.04,-.0345999,-.0503001,-.0615001,-.0758002,-.0637999,-.0531001,-.0761001,-.0908999,-.0967002,-.0020003,-.0469,-.0493,-.0548,-.0637,-.0511,-.0573,-.0676999,-.0737998,2,.4620361,-.0034001,-.0121999,-.0210001,-.0001001,0,-.0238462,-.0299988,-.04,-.06
2004,9,1,0,-.01,0,-.0005001,-.0072,-.0102,-.0105,-.0040998,-.0098999,-.0163999,-.0151999,-.006,.0067,-.0286,-.0262,-.0168999,.0023,-.0268,-.0153,.0084,.0251,2,.151123,.0214,.016,.0064001,-.0063999,-.0103448,.0163793,-.0300006,-.03,-.02
2004,9,7,0,.01,.04,-.0130999,-.0223,-.0324001,-.0447001,-.046,-.0197999,-.0432,-.0593998,-.0622001,-.0362997,-.0244,-.0208,-.0209,-.0288,-.0132,-.015,-.0276999,-.0374999,2,.6864014,.0021,-.0116,-.0237999,-.0172,.0130435,-.0318841,-.0100021,-.02,-.03
2004,9,8,0,-.01,-.03,-.0630002,-.0827999,-.0876999,-.0842998,-.0749002,-.095,-.1034,-.0912001,-.0699,-.0648999,-.0376,-.0423,-.0453,-.0418999,-.05,-.0519999,-.0467,-.0329001,2,-.449646,-.0451999,-.0454001,-.039,-.033,0,-.01,-.0899963,-.12,-.14
2004,9,14,0,0,-.01,-.0183001,-.0283,-.0293999,-.0235,-.0131998,-.0358999,-.0369999,-.0255001,-.0065999,-.0033998,-.0106,-.0154999,-.0160999,-.0087,-.026,-.0236,-.01,.0012999,2,.2226563,-.0177002,-.0138998,-.0074,-.0044999,0,0,-.0400009,-.05,-.05
2004,9,15,0,.01,0,.0267,.0351999,.0374999,.0355999,.0302997,.0404,.0446,.0391002,.0276999,.0254998,.0375,.0487,.0538,.0437,.0695,.0703,.0508001,.0259001,2,-.7079468,-.0023,-.0112002,-.0181999,-.0134001,0,.0103448,.0299988,.04,.05
2004,9,21,1,-.01,.01,.0317001,.0355,.0290999,.0067,-.0351,.0434999,.0302999,.0014999,-.0516,-.0820999,.0462,.0507,.0321001,-.0023,.0755,.0406001,-.0249,-.0249999,1,.6306763,-.0107,-.0216,-.0254002,-.0328002,.0333333,-.0016667,.0400009,.05,.03
2004,9,22,0,-.01,0,.0047998,-.0074,-.0178001,-.0335,-.0552001,-.0083001,-.0301001,-.0461998,-.0657001,-.0841002,-.0263,-.0306,-.0395,-.0524,-.0334001,-.0443001,-.0594001,-.0676,2,-1.403564,.0189002,.0128002,.006,-.0028,0,0,.0100021,0,0
2004,9,28,0,-.02,-.01,-.0267,-.0250001,-.0177,-.0013001,.0213003,-.0304,-.0137999,.0073001,.0353999,.0439,-.0465,-.0473,-.0398999,-.0206,-.0535,-.0429,-.0158,.0007999,2,.5908813,.0215001,.0296001,.0386,.0419002,0,0,-.0100021,-.02,-.02
2004,9,29,0,0,0,.0566001,.0819001,.0876999,.0848,.0801001,.0996001,.1064999,.0913999,.0741,.0770001,.0796,.0637,.0546,.0649999,.0359,.0312001,.0540001,.0809,2,.4260864,.0023,.0239999,.0302,.0151,0,0,.0400009,.06,.07
2004,10,5,0,0,-.01,.0114999,.0071001,.0021,-.0025001,.0007,.0087001,-.0036001,-.0102,-.0062003,.0091,-.0366,-.0327,-.0274,-.0213,-.028,-.0226001,-.0167999,-.0155001,2,-.0608521,.0437,.0348001,.0249002,.0220001,0,0,-.0100021,-.03,-.04
2004,10,6,0,0,.01,.0366001,.0518999,.0576,.0577002,.0486999,.0595999,.0707002,.0658,.0501003,.033,.0474,.0612,.0719,.0627999,.0832,.0922,.0792999,.0371001,2,.6651001,.0045002,-.0036001,-.0142002,-.0141001,0,0,.0299988,.06,.07
2004,10,12,0,.01,.01,-.0317001,-.0414999,-.0404,-.0347002,-.0351,-.0520999,-.0458999,-.0319002,-.0251002,-.0422001,-.0045,-.0174,-.0310999,-.0345,-.0355,-.0486001,-.0511999,-.0239999,2,-.0267944,-.0369999,-.023,-.0036001,-.0006001,0,0,-.0299988,-.05,-.05
2004,10,13,0,0,-.02,-.0253999,-.0377002,-.0395,-.0339999,-.0219998,-.0469999,-.0487001,-.0365,-.0174999,-.0050001,-.0521,-.0466,-.0374,-.0223,-.0404,-.0310999,-.0172,-.0001001,2,-.7327271,.0144,.0071001,.0034001,.0003002,0,-.01,-.0400009,-.03,-.04
2004,10,19,0,.01,0,.0251999,.0195,.0169001,.0127001,-.0002999,.0165,.0123999,.0105,.0009003,-.0232,.002,.0012,-.0007,-.0036999,.0005,-.0016,-.0052001,-.0069001,2,-.9733276,.0175002,.0157001,.0133998,.0034001,0,.0248,.0100021,0,.01
2004,10,20,0,0,-.01,-.0182998,-.0444,-.0567999,-.0647001,-.0667,-.0550001,-.0797,-.0811,-.0721002,-.0682001,-.0915,-.0856,-.0723,-.0474,-.081,-.0662,-.0397,-.0142999,2,.0390015,.0470998,.0288,.0076001,-.0193,0,-.0129167,-.0200043,-.03,-.04
2004,10,26,0,.01,0,.0072999,.0103998,.0125999,.0153,.0159001,.0111001,.0156999,.0181,.0193,.0122004,.0012,-.007,-.0105,.0079,-.0211,-.0235001,-.0049,.0508001,2,1.47699,.0091999,.0195999,.0258,.0079999,0,0,.0099945,.01,.01
2004,10,27,0,.01,.03,.0653999,.0971,.1080999,.1085,.0983996,.1136,.1345,.1239002,.0969,.0874,.1042,.0979,.0912,.0895,.0893,.0827,.0813,.0937998,2,1.279663,-.0070999,.0102,.0173001,.0088999,0,.0364706,.0800018,.1,.11
